Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,5.041664444804224,5.066138715893011,4.894819985287521,4.927452087402344,757100,0.0,0.0
2014-01-03 00:00:00-05:00,4.927453757001103,4.97640192675874,4.88666342103367,4.894821643829346,375000,0.0,0.0
2014-01-06 00:00:00-05:00,4.911136615079026,4.951926942032005,4.7316600322977695,4.772449970245361,680500,0.0,0.0
2014-01-07 00:00:00-05:00,4.788766009148441,4.813240283049362,4.747976071320755,4.780608177185059,794400,0.0,0.0
2014-01-08 00:00:00-05:00,4.77245126877877,4.813241606830369,4.699029204893585,4.731661319732666,1467200,0.0,0.0
2014-01-09 00:00:00-05:00,4.772451041951356,4.821399211883545,4.66639647926221,4.821399211883545,536300,0.0,0.0
2014-01-10 00:00:00-05:00,4.813240542575647,4.8295565963875475,4.7071859982955875,4.805082321166992,488400,0.0,0.0
2014-01-13 00:00:00-05:00,4.813239701393769,4.845871803314648,4.707185175648241,4.7887654304504395,587800,0.0,0.0
2014-01-14 00:00:00-05:00,4.7969235239023105,4.845871675492498,4.723501102014366,4.813239574432373,449200,0.0,0.0
2014-01-15 00:00:00-05:00,4.7969252189277345,4.886663334049973,4.617448210672324,4.633764266967773,1051400,0.0,0.0
2014-01-16 00:00:00-05:00,4.625606688269428,4.625606688269428,4.2911273212746925,4.340075492858887,2276800,0.0,0.0
2014-01-17 00:00:00-05:00,4.3074421875291025,4.3237582402127,4.152439492532229,4.160597324371338,2622300,0.0,0.0
2014-01-21 00:00:00-05:00,4.160596415627139,4.323757295831422,4.160596415627139,4.299283027648926,1085700,0.0,0.0
2014-01-22 00:00:00-05:00,4.315600170362455,4.584815243563813,4.315600170362455,4.5603413581848145,1487100,0.0,0.0
2014-01-23 00:00:00-05:00,4.535865618152018,4.544023836645829,4.291124898416727,4.413495063781738,1079600,0.0,0.0
2014-01-24 00:00:00-05:00,4.372706279670207,4.429812268011324,4.2013875366361155,4.250335693359375,1238200,0.0,0.0
2014-01-27 00:00:00-05:00,4.23401963872782,4.2503356909596945,4.1605972091817,4.176913261413574,1045200,0.0,0.0
2014-01-28 00:00:00-05:00,4.16875494119658,4.225860922812283,4.152438890877047,4.185070991516113,1264100,0.0,0.0
2014-01-29 00:00:00-05:00,4.1605981567093435,4.2177045470289025,4.013753653180352,4.046385765075684,1092100,0.0,0.0
2014-01-30 00:00:00-05:00,4.079017876971015,4.111649988866346,3.964805485337355,4.046385765075684,1089400,0.0,0.0
2014-01-31 00:00:00-05:00,4.038226954043963,4.062701228901164,3.9648049074831606,3.989278793334961,1007500,0.0,0.0
2014-02-03 00:00:00-05:00,3.989277505871426,4.013751772830023,3.7853267075691304,3.793484926223755,1307400,0.0,0.0
2014-02-04 00:00:00-05:00,3.7853277754444297,3.915856587704849,3.5732190876550014,3.703747510910034,2161100,0.0,0.0
2014-02-05 00:00:00-05:00,3.597692001657234,3.89138126373291,3.556902074900097,3.89138126373291,1689600,0.0,0.0
2014-02-06 00:00:00-05:00,3.8913825945443774,4.054543135382656,3.7853280484967895,4.038227081298828,1771700,0.0,0.0
2014-02-07 00:00:00-05:00,4.05454311270169,4.05454311270169,3.842434410798456,3.8750665187835693,1104900,0.0,0.0
2014-02-10 00:00:00-05:00,3.8587498906337467,3.9974365234375,3.7853274640893235,3.9974365234375,1241900,0.0,0.0
2014-02-11 00:00:00-05:00,3.9811215412850207,4.087176099447577,3.9240151509654613,4.046385765075684,1112900,0.0,0.0
2014-02-12 00:00:00-05:00,4.038226457846904,4.111648884391327,3.972962251587574,3.9974365234375,938800,0.0,0.0
2014-02-13 00:00:00-05:00,3.956646686195626,4.079017282470831,3.8995406932044916,3.989278793334961,541800,0.0,0.0
2014-02-14 00:00:00-05:00,3.989279250005859,4.0055953054433,3.891382917381218,3.899541139602661,681900,0.0,0.0
2014-02-18 00:00:00-05:00,3.8995400720000926,3.948488224911557,3.8424336991007135,3.915856122970581,525800,0.0,0.0
2014-02-19 00:00:00-05:00,3.9158570759552807,3.948489185837788,3.6711158628310376,3.7119061946868896,1250200,0.0,0.0
2014-02-20 00:00:00-05:00,3.711905711208054,3.7526956487455476,3.5895351205848045,3.605851173400879,1424100,0.0,0.0
2014-02-21 00:00:00-05:00,3.622167140997689,3.7526955604553223,3.605851088565485,3.7526955604553223,1117900,0.0,0.0
2014-02-24 00:00:00-05:00,3.769011412524491,4.021910406282071,3.7526953609596587,3.9974365234375,1137100,0.0,0.0
2014-02-25 00:00:00-05:00,4.0300685319406515,4.119807007942836,3.956646107120196,4.07901668548584,1688900,0.0,0.0
2014-02-26 00:00:00-05:00,4.079016813547549,4.095332865241525,3.932172348301765,4.054542541503906,882400,0.0,0.0
2014-02-27 00:00:00-05:00,4.054542690539266,4.2666517593629365,4.005594533658121,4.242177486419678,832600,0.0,0.0
2014-02-28 00:00:00-05:00,4.258493524977233,4.299283850082634,4.2013875366361155,4.250335693359375,1854600,0.0,0.0
2014-03-03 00:00:00-05:00,4.209544733055445,4.234019002226719,4.095332384601893,4.136122703552246,449700,0.0,0.0
2014-03-04 00:00:00-05:00,4.2013873236441235,4.291125800923434,4.18507127223019,4.27480936050415,922500,0.0,0.0
2014-03-05 00:00:00-05:00,4.258494368078869,4.4216553117978945,4.144281979779365,4.397181034088135,990200,0.0,0.0
2014-03-06 00:00:00-05:00,4.429811111764091,4.49507569269877,4.36454691983468,4.413495063781738,976300,0.0,0.0
2014-03-07 00:00:00-05:00,4.44612859639817,4.690869784220529,4.44612859639817,4.5603413581848145,2121300,0.0,0.0
2014-03-10 00:00:00-04:00,4.544026033827418,4.592974201442478,4.454287532030414,4.584815979003906,891600,0.0,0.0
2014-03-11 00:00:00-04:00,4.576657434831996,4.715344082706511,4.552183160322507,4.6908698081970215,1270200,0.0,0.0
2014-03-12 00:00:00-04:00,4.66639587753212,4.682711932072234,4.495077499363642,4.576657772064209,938600,0.0,0.0
