Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,38.75503344069329,39.02784657261726,38.443245538734736,38.69267654418945,223675,0.0,0.0
2014-01-03 00:00:00-05:00,38.778420957540455,38.973284559299316,38.54457916432653,38.716060638427734,333040,0.0,0.0
2014-01-06 00:00:00-05:00,38.9109275504273,39.12918011811043,38.435454482034,38.63032150268555,344540,0.0,0.0
2014-01-07 00:00:00-05:00,38.661492285280744,39.55008134634864,38.661492285280744,39.121376037597656,319815,0.0,0.0
2014-01-08 00:00:00-05:00,39.11359581330342,40.3217660222145,38.739450949811484,39.667015075683594,467590,0.0,0.0
2014-01-09 00:00:00-05:00,39.737161086165486,39.807310884459454,38.74723681337457,38.89533615112305,365125,0.0,0.0
2014-01-10 00:00:00-05:00,38.72385334609925,39.02784491335095,38.053513317743096,38.310733795166016,317975,0.0,0.0
2014-01-13 00:00:00-05:00,38.18602447059678,38.51340162102632,36.32310350041226,36.4712028503418,394220,0.0,0.0
2014-01-14 00:00:00-05:00,36.642679192355644,37.37537609750075,36.486786961354376,37.23507308959961,202285,0.0,0.0
2014-01-15 00:00:00-05:00,37.414347854616025,37.56244718540611,36.90769638860266,37.157127380371094,297620,0.0,0.0
2014-01-16 00:00:00-05:00,36.97785254292512,38.43545358320714,36.97785254292512,38.00674819946289,345575,0.0,0.0
2014-01-17 00:00:00-05:00,37.84306445817925,38.25618067009457,37.601429737741256,38.06131362915039,263465,0.0,0.0
2014-01-21 00:00:00-05:00,38.42764808431405,38.42764808431405,36.92327972976075,37.46111297607422,228390,0.0,0.0
2014-01-22 00:00:00-05:00,37.53906591262112,37.67936892524218,37.10256423169409,37.57803726196289,179745,0.0,0.0
2014-01-23 00:00:00-05:00,37.34420642098491,37.52348423845645,36.80637638801026,37.41435623168945,266110,0.0,0.0
2014-01-24 00:00:00-05:00,37.07138794944769,37.515682558414575,36.517965349296425,36.65827178955078,304520,0.0,0.0
2014-01-27 00:00:00-05:00,36.68944953127307,37.235075798917805,36.10484849332254,36.28412628173828,399280,0.0,0.0
2014-01-28 00:00:00-05:00,36.24515789422063,36.52576395338244,36.21397944320265,36.47899627685547,350635,0.0,0.0
2014-01-29 00:00:00-05:00,36.065873171395886,36.28412228664754,35.33317629361204,35.54363250732422,302450,0.0,0.0
2014-01-30 00:00:00-05:00,35.93336353909496,36.276329858404104,35.55921877434309,36.04248809814453,307740,0.0,0.0
2014-01-31 00:00:00-05:00,35.3331809170437,36.330894708186364,35.270820599372776,35.34877014160156,306475,0.0,0.0
2014-02-03 00:00:00-05:00,35.17728065314605,35.832031418417316,33.859986221063124,34.31986999511719,545790,0.0,0.0
2014-02-04 00:00:00-05:00,34.40561138429242,34.56150360475837,32.02823963471155,34.18735885620117,372600,0.0,0.0
2014-02-05 00:00:00-05:00,33.99249325610373,34.32766325348326,33.14287549078374,33.54819869995117,359030,0.0,0.0
2014-02-06 00:00:00-05:00,33.67291290919023,35.36435555969707,33.67291290919023,35.270816802978516,444360,0.0,0.0
2014-02-07 00:00:00-05:00,35.45789030667669,35.85541719321589,34.96682808441521,35.793060302734375,250930,0.0,0.0
2014-02-10 00:00:00-05:00,35.65275376585033,35.85541363983103,35.19287003440554,35.551422119140625,255990,0.0,0.0
2014-02-11 00:00:00-05:00,35.6371721631201,36.44781525177703,35.42671592389199,36.245155334472656,439645,0.0,0.0
2014-02-12 00:00:00-05:00,36.20618757174279,36.5413576711101,35.372158775320855,35.8320426940918,265765,0.0,0.0
2014-02-13 00:00:00-05:00,35.418917500223756,36.782983103581756,35.11492593258621,36.510169982910156,463450,0.0,0.0
2014-02-14 00:00:00-05:00,39.846285657929634,40.52441861184491,37.593627401802806,38.24058532714844,2360375,0.0,0.0
2014-02-18 00:00:00-05:00,38.544579749907115,39.45655455064147,38.388687498355836,38.965492248535156,1008665,0.0,0.0
2014-02-19 00:00:00-05:00,38.71606377993487,39.378611021882136,38.26397622062104,38.38089370727539,680800,0.0,0.0
2014-02-20 00:00:00-05:00,38.547803449785604,39.33145359853645,38.50861939533767,38.88477325439453,747615,0.228696,0.0
2014-02-21 00:00:00-05:00,39.12770662752059,39.18256018003225,38.18732367056738,38.35972595214844,401235,0.0,0.0
2014-02-24 00:00:00-05:00,38.53996875099833,38.83775796590514,38.26569065844782,38.594825744628906,278530,0.0,0.0
2014-02-25 00:00:00-05:00,38.547814765391834,39.66060029719772,38.336228372424294,39.42550277709961,649980,0.0,0.0
2014-02-26 00:00:00-05:00,39.81732711659779,40.271845750849295,39.535210798241046,39.723289489746094,376510,0.0,0.0
2014-02-27 00:00:00-05:00,39.70761230350426,40.43640555252999,39.45684188759541,40.36587905883789,354545,0.0,0.0
