cik,company_name,year_2014_chi_square,year_2014_p_value,year_2014_MAD,year_2014_KS_test,year_2015_chi_square,year_2015_p_value,year_2015_MAD,year_2015_KS_test,year_2016_chi_square,year_2016_p_value,year_2016_MAD,year_2016_KS_test,year_2017_chi_square,year_2017_p_value,year_2017_MAD,year_2017_KS_test,year_2018_chi_square,year_2018_p_value,year_2018_MAD,year_2018_KS_test,year_2019_chi_square,year_2019_p_value,year_2019_MAD,year_2019_KS_test,year_2020_chi_square,year_2020_p_value,year_2020_MAD,year_2020_KS_test,year_2021_chi_square,year_2021_p_value,year_2021_MAD,year_2021_KS_test,year_2022_chi_square,year_2022_p_value,year_2022_MAD,year_2022_KS_test,year_2023_chi_square,year_2023_p_value,year_2023_MAD,year_2023_KS_test,year_2024_chi_square,year_2024_p_value,year_2024_MAD,year_2024_KS_test,symbol,year_2014_stock_annual_return,year_2014_stock_volatility,year_2014_stock_max_drawdown,year_2014_stock_sharpe_ratio,year_2014_stock_avg_volume,year_2014_stock_trading_days,year_2014_stock_volume_benford_MAD,year_2014_stock_volume_benford_chi_square,year_2014_stock_volume_benford_p_value,year_2015_stock_annual_return,year_2015_stock_volatility,year_2015_stock_max_drawdown,year_2015_stock_sharpe_ratio,year_2015_stock_avg_volume,year_2015_stock_trading_days,year_2015_stock_volume_benford_MAD,year_2015_stock_volume_benford_chi_square,year_2015_stock_volume_benford_p_value,year_2016_stock_annual_return,year_2016_stock_volatility,year_2016_stock_max_drawdown,year_2016_stock_sharpe_ratio,year_2016_stock_avg_volume,year_2016_stock_trading_days,year_2016_stock_volume_benford_MAD,year_2016_stock_volume_benford_chi_square,year_2016_stock_volume_benford_p_value,year_2017_stock_annual_return,year_2017_stock_volatility,year_2017_stock_max_drawdown,year_2017_stock_sharpe_ratio,year_2017_stock_avg_volume,year_2017_stock_trading_days,year_2017_stock_volume_benford_MAD,year_2017_stock_volume_benford_chi_square,year_2017_stock_volume_benford_p_value,year_2018_stock_annual_return,year_2018_stock_volatility,year_2018_stock_max_drawdown,year_2018_stock_sharpe_ratio,year_2018_stock_avg_volume,year_2018_stock_trading_days,year_2018_stock_volume_benford_MAD,year_2018_stock_volume_benford_chi_square,year_2018_stock_volume_benford_p_value,year_2019_stock_annual_return,year_2019_stock_volatility,year_2019_stock_max_drawdown,year_2019_stock_sharpe_ratio,year_2019_stock_avg_volume,year_2019_stock_trading_days,year_2019_stock_volume_benford_MAD,year_2019_stock_volume_benford_chi_square,year_2019_stock_volume_benford_p_value,year_2020_stock_annual_return,year_2020_stock_volatility,year_2020_stock_max_drawdown,year_2020_stock_sharpe_ratio,year_2020_stock_avg_volume,year_2020_stock_trading_days,year_2020_stock_volume_benford_MAD,year_2020_stock_volume_benford_chi_square,year_2020_stock_volume_benford_p_value,year_2021_stock_annual_return,year_2021_stock_volatility,year_2021_stock_max_drawdown,year_2021_stock_sharpe_ratio,year_2021_stock_avg_volume,year_2021_stock_trading_days,year_2021_stock_volume_benford_MAD,year_2021_stock_volume_benford_chi_square,year_2021_stock_volume_benford_p_value,year_2022_stock_annual_return,year_2022_stock_volatility,year_2022_stock_max_drawdown,year_2022_stock_sharpe_ratio,year_2022_stock_avg_volume,year_2022_stock_trading_days,year_2022_stock_volume_benford_MAD,year_2022_stock_volume_benford_chi_square,year_2022_stock_volume_benford_p_value,year_2023_stock_annual_return,year_2023_stock_volatility,year_2023_stock_max_drawdown,year_2023_stock_sharpe_ratio,year_2023_stock_avg_volume,year_2023_stock_trading_days,year_2023_stock_volume_benford_MAD,year_2023_stock_volume_benford_chi_square,year_2023_stock_volume_benford_p_value,year_2024_stock_annual_return,year_2024_stock_volatility,year_2024_stock_max_drawdown,year_2024_stock_sharpe_ratio,year_2024_stock_avg_volume,year_2024_stock_trading_days,year_2024_stock_volume_benford_MAD,year_2024_stock_volume_benford_chi_square,year_2024_stock_volume_benford_p_value
0001670541,Adient plc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0272,0.0002,1.2086,0.8895,108.4356,0.0,2.4502,0.8894,68.5857,0.0,1.796,0.9026,42.0358,0.0,1.2537,0.9088,29.9996,0.0002,0.7909,0.8988,26.2121,0.001,0.9575,0.8947,30.9171,0.0001,1.2018,0.8835,64.6719,0.0,1.6319,0.8711,ADNT,,,,,,0,,,,,,,,,0,,,,18.743660376386995,41.289944911280735,-10.435659132721668,0.4055142338495224,2157433.962264151,53,3.6316,7.4125,0.4928,37.87134284332885,27.376989545842555,-18.113814361002134,1.310273460975779,827850.9960159363,251,6.6024,132.2228,0.0,-80.75416758600443,51.81877054512053,-81.8051498315316,-1.596992107598294,1510902.7888446215,251,2.4811,18.523,0.0176,35.782750913546906,77.9932586639833,-41.068918238232214,0.4331496271888371,1847548.4126984128,252,5.7159,93.8264,0.0,57.330316097720114,103.93155997740892,-77.02322240577601,0.5323726124167383,1319504.347826087,253,5.4245,70.556,0.0,41.950790743890856,53.642866609292994,-33.49707054602566,0.7447549556751288,864453.5714285715,252,7.167,158.6863,0.0,-28.370847804843773,64.85136289625527,-45.163850154747166,-0.4683147192053459,905726.6932270916,251,7.0451,166.3083,0.0,4.273018996580338,35.17108045490625,-35.5389503809242,0.064627499843078,876432.4,250,7.6333,174.7414,0.0,-52.78158742205823,37.658823138494334,-53.82296627458606,-1.454681343083747,1222175.396825397,252,7.3483,119.9984,0.0
0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",55.0844,0.0,2.1047,0.9086,59.0931,0.0,1.549,0.9071,64.3143,0.0,2.8021,0.9076,50.7753,0.0,1.794,0.912,52.7151,0.0,1.4302,0.9086,44.2694,0.0,1.3969,0.8996,27.7934,0.0005,0.9608,0.913,35.7816,0.0,1.1431,0.9164,20.2806,0.0093,0.8779,0.9034,19.4793,0.0125,0.9265,0.914,39.2044,0.0,1.1422,0.9247,LHX,7.476889436383598,17.556977927743404,-20.13597937331493,0.3119494402125469,607615.0793650794,252,8.5247,203.54,0.0,24.386907555884257,22.90536217320352,-16.373753221054493,0.9773653604165322,987277.7777777778,252,6.8143,167.2418,0.0,19.66939295809218,21.575053156669323,-19.34542037583048,0.8189733220949298,928300.0,252,5.6679,109.7383,0.0,40.46030995922886,13.560055968372644,-5.393245472099341,2.8362943374963456,739242.6294820717,251,7.8997,154.1299,0.0,-3.661675402789167,28.454772221538267,-26.319410435662437,-0.1989710323002928,858772.5099601593,251,6.3061,114.9722,0.0,50.89963402939096,23.313024173620317,-10.656955346238789,2.09752427077749,1229943.650793651,252,7.5247,134.5801,0.0,-5.357016729210211,41.261546485265626,-34.402293870025,-0.1783020113372963,1487287.351778656,253,9.4278,219.916,0.0,20.449478977170287,19.80446197371916,-17.069451602187556,0.9315819334881728,1126225.7936507936,252,8.9254,224.6898,0.0,0.3026686596486104,30.24068781560856,-22.992464375584436,-0.0561274052594571,1220634.262948207,251,6.9812,117.9595,0.0,4.3099334425648195,23.347346530361545,-23.892319908394303,0.0989377289432405,1198802.8,250,8.1222,150.9245,0.0,2.287316073945549,18.787645640685756,-20.548818449148275,0.015292819517702,917652.7777777778,252,7.6079,168.9214,0.0
0000030697,Wendy's Co,38.5756,0.0,1.2069,0.9031,45.8423,0.0,1.292,0.9064,15.9744,0.0427,0.9292,0.9064,12.3795,0.1351,0.8575,0.9053,19.9412,0.0106,1.1111,0.8974,57.5566,0.0,1.6157,0.9003,56.5941,0.0,1.521,0.9103,117.8588,0.0,2.1272,0.9163,87.1765,0.0,2.1148,0.9179,68.1183,0.0,1.7949,0.9125,109.0589,0.0,2.1825,0.9145,WEN,5.2970230565181335,21.51997182637208,-24.02631308950694,0.1532075916789877,5992955.158730159,252,5.4834,74.1664,0.0,21.439973807357138,26.982828323779874,-25.452193593761734,0.7204572320620948,4360086.507936508,252,5.8012,79.8813,0.0,29.69428197031208,26.77685649797829,-16.981374445342357,1.0342618810540012,3992208.3333333335,252,6.8492,104.5398,0.0,24.701036389598407,22.33213318420145,-16.56590017642928,1.0165189416682296,2985305.9760956177,251,5.0842,89.1811,0.0,-2.428596130204193,23.787679724043,-17.83147651302209,-0.1861718411202612,3726152.589641434,251,6.9036,106.5993,0.0,45.05877159414672,24.076344009427107,-14.787190829025022,1.788426497697783,3206225.396825397,252,6.1356,103.7704,0.0,-0.514416120119521,77.70311479478273,-68.60939657091076,-0.032359270625897,3499259.2885375493,253,4.0562,47.0612,0.0,13.781020560643812,37.84682819493053,-28.63114133470234,0.3112815821702555,3173260.3174603176,252,6.0115,93.6063,0.0,-2.9312034178967608,30.60946767822564,-32.85488472931733,-0.1611005937683987,2417828.685258964,251,7.45,141.5817,0.0,-7.0627447916906005,21.30484114777905,-21.23380963344869,-0.4253842931204092,2688782.0,250,6.8778,150.5237,0.0,-10.85076961826098,25.138926238428787,-20.25775855137155,-0.5111900761543492,3514344.0476190476,252,8.8774,192.1055,0.0
0001088856,CORCEPT THERAPEUTICS INC,53.0793,0.0,1.9719,0.8605,40.7718,0.0,2.3928,0.8884,22.4117,0.0042,1.9396,0.9042,18.0166,0.0211,1.6156,0.909,40.3989,0.0,2.4047,0.9262,41.9865,0.0,1.8935,0.919,22.0223,0.0049,1.1329,0.9194,12.9598,0.1132,0.7944,0.9142,20.3652,0.009,1.2966,0.9165,60.5058,0.0,2.3259,0.9206,124.9561,0.0,3.0668,0.9296,CORT,-10.979225463614494,91.84676977499856,-60.8108111010696,-0.1413139024421906,388615.07936507935,252,1.5942,7.2549,0.5094,59.61539108137196,59.16070998934523,-50.97765271975667,0.9738793042164032,314030.15873015876,252,3.6665,38.4252,0.0,55.79400142928361,51.844447813499514,-29.613732214792023,1.0376039035616165,400414.68253968254,252,4.336,63.8684,0.0,145.38042307505668,54.262931490042874,-23.889956658446597,2.6423272598415855,1208850.597609562,251,4.783,52.5393,0.0,-26.35060580927524,66.23695588442115,-55.7254903456744,-0.4280179460352173,1491194.422310757,251,6.6994,108.9889,0.0,-12.4457261312289,47.85932909995111,-37.74666003040467,-0.3018372050527482,968345.6349206348,252,6.1578,108.2926,0.0,116.91541407295864,79.56842551366489,-31.763417951994356,1.444233856974125,1489361.2648221345,253,5.6057,105.3787,0.0,-24.10885733514813,41.95930346010813,-44.0445003916743,-0.6222423916062035,822639.6825396825,252,7.0125,120.1835,0.0,-0.1474960001005249,44.825226944108714,-33.41121037190244,-0.0479082013969092,777354.5816733068,251,6.2176,96.2193,0.0,61.031231628057746,44.015018511430334,-26.568046582646264,1.341161122372988,725771.6,250,7.7,154.0283,0.0,108.56787958566956,48.309365156465574,-23.160957447370095,2.2059465952515596,1143170.634920635,252,5.318,101.4401,0.0
0001489393,LyondellBasell Industries N.V.,38.6685,0.0,1.133,0.8938,18.345,0.0188,0.8548,0.9051,14.0311,0.081,0.6502,0.8948,28.2355,0.0004,0.8742,0.8905,30.5839,0.0002,1.0378,0.905,27.3638,0.0006,0.8401,0.9091,26.4853,0.0009,0.727,0.9134,31.4446,0.0001,1.0193,0.9133,24.1053,0.0022,0.9899,0.9077,46.856,0.0,1.1482,0.9114,96.4416,0.0,2.0439,0.899,LYB,3.700709811477197,29.31345051543784,-37.89374689347155,0.0580180695746317,3881621.4285714286,252,7.282,130.3231,0.0,11.324420285577151,31.86154218140091,-26.528973502894605,0.2926543929508929,3971277.777777778,252,8.4467,180.4534,0.0,2.573928682333016,30.23264166341414,-20.880350083057262,0.0189837424305383,3433680.9523809524,252,8.5166,192.2296,0.0,32.03013784810165,20.182292103338007,-16.444272600342764,1.4879448624735183,2510961.354581673,251,6.9741,184.6233,0.0,-23.027009320516633,25.7177166159898,-32.86136227411271,-0.9731427441329016,2442798.0079681273,251,7.4168,145.1899,0.0,18.367706003828065,28.970856519610805,-24.212923447274807,0.5649714219787918,2620461.111111111,252,6.7921,166.6024,0.0,3.3218794524852635,70.22228021117112,-62.25800811575103,0.0188242171645542,2517812.648221344,253,6.1105,96.9396,0.0,7.854966850012078,30.22443956178008,-25.83458353686795,0.1937163082228297,1857472.619047619,252,8.7011,169.216,0.0,-1.9689147748582525,34.5146785537842,-34.85338720974232,-0.1149920828227762,2279828.28685259,251,8.1583,172.5671,0.0,19.320401665779908,22.429949653592026,-15.6540649195041,0.7721997567215291,1950694.0,250,9.3889,187.0665,0.0,-18.66672479343963,18.61951493785839,-28.00424793653994,-1.1099496878631745,2018504.761904762,252,8.2601,160.278,0.0
0000719413,HECLA MINING CO/DE/,45.8428,0.0,1.0811,0.9071,60.2076,0.0,1.267,0.8955,30.416,0.0002,0.9668,0.8995,34.7007,0.0,0.9127,0.9089,17.2503,0.0276,0.6791,0.9145,39.6605,0.0,0.8537,0.9119,41.4003,0.0,1.0509,0.907,47.2532,0.0,0.978,0.9071,25.5148,0.0013,1.0133,0.9017,24.3466,0.002,0.8098,0.9014,20.015,0.0103,0.7037,0.9125,HL,-11.07343999708442,47.50817825118602,-43.33182395649536,-0.2751829364612197,6412767.46031746,252,7.8192,155.5632,0.0,-33.117282669828725,62.5937207572621,-47.80752357168766,-0.5610352323680077,5758098.80952381,252,7.9074,150.4956,0.0,178.02157234149468,64.26052347400912,-29.108902285242205,2.7391867172182085,10411711.904761905,252,7.5247,137.6917,0.0,-27.642159577009096,39.3268067576188,-48.3863385990935,-0.7537392944131298,5524433.466135458,251,7.45,134.088,0.0,-44.128383321697875,50.17506195027421,-50.42686912302472,-0.9193488065328792,4881033.067729084,251,6.862,142.8551,0.0,38.14758873621704,64.54497540273009,-56.84703259697639,0.560037222272891,7511519.444444444,252,6.5717,116.0443,0.0,90.23470319247684,89.00791016548683,-53.01070068380043,0.9913130532828776,9742667.193675889,253,8.3274,183.5424,0.0,-22.67706360860126,69.6256406084405,-48.82869666441817,-0.3544249416300484,8313416.26984127,252,7.5988,157.5651,0.0,8.218701480467162,64.62363060936018,-52.08760607543025,0.0962295281436329,8186716.7330677295,251,8.2846,187.9318,0.0,-14.490183033954018,48.31695920253679,-47.712505302892566,-0.341291821880385,7047989.6,250,9.3889,219.645,0.0,5.451748859903356,53.78890209534936,-35.297269698022134,0.0641721382188575,9395268.650793651,252,7.0919,160.029,0.0
0001627223,Chemours Co,0.0,0.0,0.0,0.0,27.6357,0.0005,1.813,0.9256,25.7949,0.0011,0.7806,0.9044,19.563,0.0121,0.6568,0.908,21.7091,0.0055,0.6505,0.9161,49.5697,0.0,0.9451,0.912,40.0135,0.0,1.101,0.9092,35.756,0.0,1.1843,0.9006,37.6021,0.0,1.2687,0.9037,61.1107,0.0,1.4863,0.9058,76.9558,0.0,1.4457,0.9045,CC,,,,,,0,,,,-72.9529640194565,93.24565044034264,-76.18245717454401,-0.8038226304980353,3163007.3529411764,136,4.5536,47.733,0.0,307.98593944339973,80.3308002731215,-43.19923983784529,3.809073710246379,3352130.5555555555,252,6.263,126.6949,0.0,136.56149091777598,39.612913957265675,-22.67519391892652,3.3969096810939132,2715565.338645418,251,6.0002,97.413,0.0,-44.31456806246267,37.36105817550025,-52.52108939727598,-1.2396481878244483,1759055.378486056,251,8.4394,195.7587,0.0,-35.066452772502174,56.60035888755181,-70.02308034491452,-0.654880172158312,2580245.238095238,252,5.4824,83.2098,0.0,45.44712882298922,88.35874628560326,-62.57884549131624,0.4917128258311229,2135915.8102766797,253,2.8276,20.6331,0.0082,39.676601330588625,43.00801868956325,-28.17451291831005,0.8760366666165815,1346711.9047619049,252,8.1861,191.7944,0.0,-7.202696626822751,52.68322362918554,-46.176802444975365,-0.1746798315075888,1662064.5418326694,251,6.3061,104.07,0.0,6.532203031062666,44.75564959192102,-38.780598496020566,0.1012654954712307,1258397.2,250,6.5889,117.723,0.0,-44.42931484855473,59.82038173688552,-46.16606735417226,-0.7761454123240107,1592547.619047619,252,7.6908,144.3344,0.0
0000775158,OSHKOSH CORP,12.6658,0.1239,0.559,0.8954,12.5588,0.128,0.5895,0.9016,14.7519,0.0642,0.6971,0.8975,18.0397,0.0209,0.614,0.8928,9.5423,0.2986,0.5751,0.9037,8.756,0.3633,0.5707,0.9079,43.3783,0.0,1.2971,0.9025,36.4108,0.0,1.1962,0.9088,41.1306,0.0,1.3458,0.9072,36.1839,0.0,0.9154,0.9061,52.5337,0.0,1.2423,0.892,OSK,-0.4434079816027229,29.38818806427459,-32.38256077217031,-0.0831425189010894,702661.9047619047,252,8.1279,165.8539,0.0,-17.906227059880052,34.27553652910025,-35.551902724501076,-0.5807706917433512,1026174.6031746032,252,5.24,92.1531,0.0,68.59545819745249,36.89652077454032,-21.715816684255103,1.8049251473977812,873799.6031746032,252,5.8933,91.7979,0.0,38.80773996144798,23.956621321834568,-15.831941339839254,1.536432849481184,677842.2310756972,251,7.5717,160.2498,0.0,-32.573526783331005,38.11133306291459,-44.55770839529624,-0.9071718044146252,798115.93625498,251,6.4832,104.9859,0.0,55.93329732119729,29.55610685744379,-22.28466817042108,1.824776773927992,611595.2380952381,252,8.2601,211.2679,0.0,-7.557974215639307,50.52737897180833,-48.29764519681426,-0.1891642592617393,582249.0118577075,253,6.6881,111.2804,0.0,34.075772031146954,30.74584738296384,-28.28643604682375,1.0432554234598856,607119.8412698413,252,8.4026,172.2412,0.0,-21.392159880897168,32.854661983376324,-42.87575283962599,-0.7119890593527652,545370.9163346613,251,8.1406,154.8969,0.0,24.579921634124304,30.676438160343487,-30.548832386366016,0.7360672551389674,544377.6,250,9.1,192.4221,0.0,-9.929666511229897,29.514912297684702,-25.273405497850472,-0.4041911556744053,516914.68253968254,252,9.0951,201.591,0.0
0000093556,"STANLEY BLACK & DECKER, INC.",29.6983,0.0002,1.0264,0.8955,18.161,0.0201,0.8657,0.9038,25.9458,0.0011,1.3107,0.9129,4.3778,0.8215,0.4437,0.9126,11.3773,0.1812,0.6955,0.9096,21.1879,0.0067,0.9107,0.9015,30.9146,0.0001,1.0734,0.9,63.021,0.0,1.4037,0.8936,85.1744,0.0,1.3147,0.8996,36.067,0.0,1.1661,0.8948,42.2247,0.0,1.5388,0.9004,SWK,22.617124810208463,17.376350751140915,-13.000197453683327,1.1865048712172646,1160825.7936507936,252,7.2601,121.0467,0.0,13.51328206441374,19.82954170466292,-12.48957259958404,0.5806126150513297,1197454.761904762,252,8.142,142.5834,0.0,11.589080983328753,20.27759282482273,-14.045952058267314,0.4728904986981651,1115474.2063492064,252,6.6429,125.3813,0.0,49.1187076794023,14.215816783784993,-7.259809269136048,3.314526938272543,948356.5737051792,251,7.8268,252.3998,0.0,-27.630000654151026,28.214587919368046,-37.53488013182885,-1.050165989977524,1390940.2390438246,251,7.9883,145.2394,0.0,40.0175627642766,32.06922404886649,-16.893134200832126,1.1854843355843638,1148205.9523809524,252,7.7892,168.1001,0.0,8.236032274416093,62.24412024721091,-58.04931023607058,0.1001866883112629,1421950.5928853755,253,5.4289,77.988,0.0,13.116094560359745,23.50673253922584,-21.57230350166358,0.4728898217483115,1157116.2698412698,252,7.779,168.1325,0.0,-58.32674894868239,43.07393840080909,-62.552563301052835,-1.4005394256576555,1950082.0717131477,251,8.5124,155.7919,0.0,33.6487891106767,34.392014690234795,-25.08314428713609,0.9202365547855792,1588617.6,250,8.6556,192.8209,0.0,-15.27458280965538,31.51644304677193,-27.54116163270055,-0.5481133382983308,1467621.0317460315,252,8.627,166.9164,0.0
0002074176,"Viper Energy, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VNOM,-43.21264323243068,51.69974639836439,-57.24844915638362,-0.8745235012189744,229519.7080291971,137,2.3655,13.9156,0.084,-25.479662575716105,46.12655565516069,-34.473370976084354,-0.5957449496370893,77178.96825396825,252,1.5854,7.1503,0.5205,22.198057958507192,39.430222841099024,-29.083698929032348,0.5122481310821885,67865.07936507936,252,1.7035,8.1864,0.4155,53.591576569225175,26.934987379627668,-16.046943213656316,1.9154112026147287,242746.6135458167,251,1.5982,7.945,0.4389,18.22749377722997,43.895573797095466,-46.687424219634075,0.3696840563524819,699978.486055777,251,5.1481,63.5262,0.0,-2.123288665473762,37.11278226947756,-35.64777702072144,-0.1111015777673142,440810.71428571426,252,4.743,62.0074,0.0,-52.88671800936216,90.7496619682934,-80.19294468070295,-0.6048145725164108,917788.14229249,253,2.4095,17.4188,0.026,85.30852588151896,42.96811688106664,-19.265029016935287,1.9388451700620797,505748.4126984127,252,6.5949,104.204,0.0,53.54859148755037,46.5656507567926,-32.43853941433761,1.107008935766476,581783.266932271,251,5.9449,86.4356,0.0,14.834054741420024,28.824737331820767,-23.25851798780583,0.445244464630455,500302.8,250,6.8111,100.6934,0.0,67.97898595396587,29.961172611411257,-15.755978120314824,2.2021496558127565,1056175.7936507936,252,6.2852,120.5892,0.0
0000310354,STANDEX INTERNATIONAL CORP/DE/,29.314,0.0003,1.0386,0.9047,18.0877,0.0206,0.897,0.9034,19.0086,0.0148,1.0817,0.9085,17.3308,0.0268,0.8865,0.9184,18.9116,0.0153,1.0221,0.9144,9.2539,0.3213,0.6308,0.9053,20.5416,0.0085,1.032,0.8968,53.9491,0.0,1.5378,0.8941,64.1649,0.0,1.9561,0.8886,38.5379,0.0,1.4043,0.8899,50.0021,0.0,1.7994,0.9085,SXI,23.09807187079913,28.552770559934544,-16.547599678350956,0.7389150494699839,57584.92063492064,252,4.6446,61.8413,0.0,11.605830784084512,25.25361621098951,-15.413462272717194,0.3803744661291076,67889.68253968254,252,7.7451,167.162,0.0,8.800703515748168,25.447672184086873,-19.447647771962508,0.2672426564815949,65484.92063492064,252,6.761,107.764,0.0,16.401864010128943,22.74860610175399,-14.678452539264514,0.6330877569249623,40082.07171314741,251,7.6119,147.555,0.0,-32.921867986989575,31.642693602728144,-45.119779783393504,-1.1036313287810209,47988.84462151394,251,5.8232,78.8577,0.0,16.45390880768276,38.31811892926962,-26.967410639541516,0.3772082036271885,70235.31746031746,252,7.5688,165.3436,0.0,-0.8222769888378265,60.51333454863978,-51.494175927574815,-0.0466389269388108,60950.592885375496,253,7.395,127.5497,0.0,48.712656975510264,28.071801629113452,-18.354688946115516,1.664042001745419,55654.76190476191,252,6.748,121.1031,0.0,-5.472038770439485,28.40480392670756,-27.335882333267143,-0.2630554602566334,47133.86454183267,251,8.6165,215.4811,0.0,56.2883557935145,28.040099263984334,-19.38217165235658,1.93609713298142,60518.8,250,8.7444,188.8138,0.0,22.27502693288064,30.42378130683864,-15.237073845459204,0.6664203482268404,55400.39682539683,252,6.8492,118.1385,0.0
0001463101,"Enphase Energy, Inc.",12.9347,0.1141,0.8998,0.9011,10.1021,0.2579,1.0463,0.9007,9.8879,0.273,0.9555,0.9191,29.0858,0.0003,1.6003,0.9189,38.3633,0.0,1.3243,0.8943,47.7384,0.0,1.9214,0.8971,7.1833,0.517,0.6203,0.8964,16.7538,0.0328,0.7943,0.8838,20.5251,0.0085,1.1782,0.8879,17.6141,0.0243,1.1064,0.8881,24.6894,0.0018,1.2563,0.8898,ENPH,110.76695456705544,68.30468361730297,-41.690622776222256,1.5923791577229784,555936.5079365079,252,2.6707,19.9007,0.0107,-75.2990852847248,97.05845398822996,-88.97689769548215,-0.7964178503615839,967802.380952381,252,6.2852,107.4575,0.0,-71.0601722721106,88.3073759515629,-72.20630298109982,-0.8273394094756539,560609.5238095238,252,2.4503,15.3591,0.0525,129.5238281215408,86.36728866711012,-63.15789490195193,1.4765292518682906,883570.1195219123,251,2.8695,22.754,0.0037,81.92308432957151,82.96836749384903,-47.994651136564954,0.9632958529104084,2420216.334661355,251,3.8201,34.2373,0.0,431.0975356823443,74.11110763350267,-48.463968362657106,5.789922042513995,3933787.301587302,252,4.0376,44.1413,0.0,498.0572607639406,102.34740134719485,-59.40091435239655,4.846798787603381,5268046.245059288,253,5.3791,83.1939,0.0,6.2122599901257285,67.54567730168294,-46.383793246829256,0.0623616515282285,2844652.777777778,252,6.0115,123.5243,0.0,43.64868302460722,72.84848068627944,-36.43127833079937,0.5717165633689254,3347474.103585657,251,9.0285,207.237,0.0,-47.834668720849514,60.95126426472921,-70.17093747311897,-0.817615012945473,4377412.0,250,7.8778,148.715,0.0,-47.66839574023552,63.53789231596093,-56.360436451265905,-0.7817129893645945,3986407.1428571423,252,6.4002,96.0411,0.0
0000811589,FIRST BANCORP /NC/,33.794,0.0,1.0835,0.9172,38.6099,0.0,1.0133,0.9158,85.5327,0.0,1.5361,0.9084,102.9076,0.0,1.77,0.913,37.0999,0.0,1.2469,0.91,57.0761,0.0,1.4869,0.9062,42.5382,0.0,1.3638,0.8995,57.2227,0.0,1.3328,0.9096,16.7808,0.0325,0.8155,0.9098,30.1771,0.0002,0.9087,0.9096,37.9507,0.0,1.2072,0.8948,FBNC,13.815563587235024,25.827871036842453,-18.71055300782999,0.4574733848709629,35921.8253968254,252,4.8129,60.0098,0.0,5.852027656223382,23.01263952351237,-13.599749341353368,0.1673874764469198,31862.301587301587,252,4.4601,66.7129,0.0,53.66996555387534,19.581619351656663,-15.312931758224124,2.6386972714544115,64638.49206349206,252,4.2037,39.2516,0.0,32.09592983958706,22.770914013327896,-12.539372592476274,1.3216829953321942,96973.70517928289,251,4.6239,75.2768,0.0,-7.463989080238827,23.553251612666497,-27.424261911318908,-0.4018124221603981,100253.78486055776,251,6.4651,146.8794,0.0,23.474677041599552,19.969892832936985,-15.59193850531096,1.075352643163947,85743.25396825396,252,8.0489,183.4628,0.0,-12.504480472965938,68.92630522753039,-51.55544490889824,-0.2104346145507969,170045.84980237155,253,7.2691,120.0993,0.0,40.5757207768708,32.94498187765191,-20.47265406272387,1.1709134010190023,160260.7142857143,252,5.1437,66.5468,0.0,-5.367478596679147,29.1329989764707,-30.575742266522344,-0.2528911837270684,150411.55378486056,251,9.1392,206.3913,0.0,-9.380485294582387,39.14576892782915,-37.44510024736005,-0.2907206987187797,191500.4,250,7.9444,145.6713,0.0,21.07307169592728,36.28192462502394,-19.387615854201943,0.5256907370005511,167250.39682539683,252,7.9966,165.4176,0.0
