symbol,year_2014_stock_annual_return,year_2014_stock_volatility,year_2014_stock_max_drawdown,year_2014_stock_sharpe_ratio,year_2014_stock_avg_volume,year_2014_stock_trading_days,year_2014_stock_volume_benford_MAD,year_2014_stock_volume_benford_chi_square,year_2014_stock_volume_benford_p_value,year_2015_stock_annual_return,year_2015_stock_volatility,year_2015_stock_max_drawdown,year_2015_stock_sharpe_ratio,year_2015_stock_avg_volume,year_2015_stock_trading_days,year_2015_stock_volume_benford_MAD,year_2015_stock_volume_benford_chi_square,year_2015_stock_volume_benford_p_value,year_2016_stock_annual_return,year_2016_stock_volatility,year_2016_stock_max_drawdown,year_2016_stock_sharpe_ratio,year_2016_stock_avg_volume,year_2016_stock_trading_days,year_2016_stock_volume_benford_MAD,year_2016_stock_volume_benford_chi_square,year_2016_stock_volume_benford_p_value,year_2017_stock_annual_return,year_2017_stock_volatility,year_2017_stock_max_drawdown,year_2017_stock_sharpe_ratio,year_2017_stock_avg_volume,year_2017_stock_trading_days,year_2017_stock_volume_benford_MAD,year_2017_stock_volume_benford_chi_square,year_2017_stock_volume_benford_p_value,year_2018_stock_annual_return,year_2018_stock_volatility,year_2018_stock_max_drawdown,year_2018_stock_sharpe_ratio,year_2018_stock_avg_volume,year_2018_stock_trading_days,year_2018_stock_volume_benford_MAD,year_2018_stock_volume_benford_chi_square,year_2018_stock_volume_benford_p_value,year_2019_stock_annual_return,year_2019_stock_volatility,year_2019_stock_max_drawdown,year_2019_stock_sharpe_ratio,year_2019_stock_avg_volume,year_2019_stock_trading_days,year_2019_stock_volume_benford_MAD,year_2019_stock_volume_benford_chi_square,year_2019_stock_volume_benford_p_value,year_2020_stock_annual_return,year_2020_stock_volatility,year_2020_stock_max_drawdown,year_2020_stock_sharpe_ratio,year_2020_stock_avg_volume,year_2020_stock_trading_days,year_2020_stock_volume_benford_MAD,year_2020_stock_volume_benford_chi_square,year_2020_stock_volume_benford_p_value,year_2021_stock_annual_return,year_2021_stock_volatility,year_2021_stock_max_drawdown,year_2021_stock_sharpe_ratio,year_2021_stock_avg_volume,year_2021_stock_trading_days,year_2021_stock_volume_benford_MAD,year_2021_stock_volume_benford_chi_square,year_2021_stock_volume_benford_p_value,year_2022_stock_annual_return,year_2022_stock_volatility,year_2022_stock_max_drawdown,year_2022_stock_sharpe_ratio,year_2022_stock_avg_volume,year_2022_stock_trading_days,year_2022_stock_volume_benford_MAD,year_2022_stock_volume_benford_chi_square,year_2022_stock_volume_benford_p_value,year_2023_stock_annual_return,year_2023_stock_volatility,year_2023_stock_max_drawdown,year_2023_stock_sharpe_ratio,year_2023_stock_avg_volume,year_2023_stock_trading_days,year_2023_stock_volume_benford_MAD,year_2023_stock_volume_benford_chi_square,year_2023_stock_volume_benford_p_value,year_2024_stock_annual_return,year_2024_stock_volatility,year_2024_stock_max_drawdown,year_2024_stock_sharpe_ratio,year_2024_stock_avg_volume,year_2024_stock_trading_days,year_2024_stock_volume_benford_MAD,year_2024_stock_volume_benford_chi_square,year_2024_stock_volume_benford_p_value
MATW,18.236746598769855,17.940599413220205,-12.521140573285876,0.9050280999421457,153390.47619047618,252,6.731,107.8404,0.0,12.191505241169912,20.28028067402113,-11.860472913155604,0.5025327511480225,111971.03174603175,252,7.7892,148.5434,0.0,51.32532313750323,21.718516858763113,-10.90191717323155,2.2711183944220927,116234.92063492064,252,7.9656,151.7969,0.0,-30.484484419524282,21.42546966189602,-30.62001021642088,-1.5161620693569249,99186.45418326693,251,6.5537,135.5149,0.0,-23.044827968020222,27.938648909309617,-36.479872125107335,-0.8964223019272373,146255.77689243027,251,6.0796,89.8244,0.0,-5.092354217503367,35.96313910299327,-34.26253823882766,-0.19721176722621134,130462.30158730158,252,8.0436,142.3984,0.0,-20.763398376497957,62.202028875964174,-54.70150337069239,-0.3659590979241207,200765.61264822134,253,4.7685,56.9592,0.0,31.431852849090586,31.709180020393507,-24.97739223427584,0.9281808242963622,119563.49206349206,252,6.6429,111.2303,0.0,-14.687539606423286,29.716851113390856,-38.999703227935534,-0.5615514087528484,123089.24302788844,251,8.6471,168.0633,0.0,13.135718112334875,31.649400405766563,-28.96621977064207,0.3518461003863419,127020.4,250,7.5889,123.5435,0.0,-22.138291742943345,42.389390163368304,-40.41400986377276,-0.569441826124759,157942.0634920635,252,8.8915,195.6713,0.0
LULU,-4.7789712062952985,41.191988765443014,-37.49999839987527,-0.16457013631695167,3270644.8412698414,252,4.7769,69.0077,0.0,-5.186120209561572,40.20637641811556,-36.80664716361362,-0.1787308593749265,2762311.507936508,252,4.9533,63.5672,0.0,16.344427414356428,33.51267446001358,-32.28766326454643,0.42802992138009793,2353437.698412698,252,5.9233,87.5165,0.0,17.561702515691614,36.081229376401744,-31.45922918231338,0.43129634950491613,2577309.9601593628,251,5.3876,72.4176,0.0,52.60383597022459,39.62482263576202,-30.297250103179223,1.277074131924412,2108172.509960159,251,7.1844,126.1116,0.0,87.81516095239338,31.196708318777137,-9.871607751759338,2.750776142005395,2045274.603174603,252,7.7892,138.6683,0.0,49.10033480824503,51.13551923497136,-47.29217248635632,0.9210884237200296,1887375.0988142292,253,6.395,102.3345,0.0,9.834460973848147,30.422043611208956,-22.460294933223853,0.2575257952414989,1143288.492063492,252,6.3783,118.9879,0.0,-17.334088424754043,49.691011697096755,-36.363859181732835,-0.389086230375214,1529866.9322709164,251,8.2539,161.247,0.0,58.10810836316389,32.6057779327927,-15.09140871482806,1.7208026282585374,1747354.4,250,8.3222,160.3627,0.0,-24.33218568851322,39.0209856288194,-53.81693148888921,-0.6748211318646261,2096645.634920635,252,7.9956,143.7948,0.0
PSKY,-11.706630708978476,23.62932423115191,-27.137308687242818,-0.580068671236405,8653714.285714285,252,6.246,99.7076,0.0,-12.99074170539243,24.21503381912132,-38.593884569310575,-0.6190675518922893,5270666.666666667,252,6.9035,134.788,0.0,38.04776844807213,24.663141588867887,-13.45457148263608,1.4616048940149164,4439918.253968254,252,7.6429,180.8092,0.0,-7.294890740171929,21.189672180510442,-21.1903015173952,-0.43865193670721636,4131898.0079681273,251,6.1068,95.1647,0.0,-25.08065917678585,29.195079655162903,-28.98991636387091,-0.9275761360012891,3687552.589641434,251,5.2215,67.1342,0.0,-6.4897192556394385,25.215980290821648,-33.23227928224918,-0.3366801194213182,3882637.698412698,252,4.1547,42.5854,0.0,-7.843996182739919,71.76141408773826,-72.82158285615175,-0.137176730808346,11959688.537549406,253,6.7464,110.9818,0.0,-15.67509375764902,58.93192713631466,-70.85171459674643,-0.29992390570844546,20752003.968253966,252,5.0453,64.1712,0.0,-45.52159477128606,56.49788789598754,-58.82395293999995,-0.8411216160641826,11626394.023904383,251,6.9812,124.1264,0.0,-11.426455951569244,59.33723027558271,-56.81737628645993,-0.22627372206643484,13337364.0,250,7.8333,164.0763,0.0,-26.010227157949146,51.16515209141907,-33.9755005028741,-0.5474473545569066,14365027.38095238,252,4.6146,61.1438,0.0
BAC,11.92524239242031,21.41641489996612,-19.029021598339956,0.46344089049358167,85453048.41269842,252,6.6379,132.1254,0.0,-4.829019546176985,25.7266326670767,-17.29000770713708,-0.2654455262198511,84425960.31746031,252,9.1071,244.3145,0.0,36.61538430407906,32.15403673951171,-32.07547660683942,1.076548633209179,108393858.73015873,252,7.7011,149.4188,0.0,33.0955339107795,21.451521736129354,-12.537192086907883,1.4495724029874946,78875646.61354582,251,9.7012,241.6875,0.0,-16.076892319928795,24.690743537207375,-29.776595147432484,-0.7321323593470594,67920839.84063745,251,10.0246,248.7869,0.0,44.316018027892326,23.180058315548045,-15.021060000220102,1.8255354430885455,54198188.88888889,252,9.8344,273.0751,0.0,-12.674303301447951,58.705073002708296,-48.94678281884908,-0.24996652845949047,68046849.80237155,253,8.2945,198.117,0.0,51.00393328621393,25.574696368493772,-14.65221146848581,1.9161100714604506,48437864.28571428,252,11.6524,381.5984,0.0,-26.610706990749815,32.305107281909464,-38.66725967721548,-0.8856403645739177,46550373.30677291,251,9.9999,277.807,0.0,3.6059681618312065,26.89561917591639,-29.974987766060135,0.05971114296819261,48273122.0,250,9.5,235.0092,0.0,32.94518203646077,22.765357061282526,-16.949919650299773,1.3593101989641019,37856133.333333336,252,10.3684,300.3821,0.0
MBC,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,15,,,,94.11764962542107,38.50152543980708,-28.543303760668294,2.3925714260188706,1199718.8,250,5.0333,76.3929,0.0,-1.6823688141046764,36.82104324597993,-26.145834678577007,-0.10000718310735839,932971.0317460317,252,7.3042,150.5588,0.0
DPZ,38.32390288847289,20.455216977583262,-12.008302367026133,1.775776953540997,450066.6666666667,252,6.2319,102.166,0.0,19.365240543875775,25.107073257918454,-14.778519193008322,0.6916473443753145,522480.55555555556,252,7.0125,126.8081,0.0,47.361053272605375,26.315800388783178,-15.320352079775674,1.7237193094054637,773029.7619047619,252,5.8051,93.4656,0.0,20.488268929071644,24.64390794477617,-22.732727642266138,0.7502166040589617,939445.8167330677,251,5.5093,117.9821,0.0,33.800645800301744,28.188638349776685,-21.734419909290317,1.1281369963921535,699009.9601593625,251,7.6341,164.4127,0.0,21.935895288188963,28.591617551968323,-24.18227056448018,0.6972636386155258,834780.5555555555,252,7.657,163.0437,0.0,31.79804064343993,43.6428055846823,-23.09120086091962,0.6827709686450224,799737.1541501976,253,7.5918,136.9432,0.0,49.94221815296678,25.57338949044642,-15.675575475539658,1.8746915879444452,538457.5396825396,252,8.1589,199.6834,0.0,-36.633022525441476,34.486479039007115,-44.966819220500845,-1.1202367885032354,595746.6135458167,251,8.6895,202.3397,0.0,23.228881867795693,29.38683319417273,-19.268270693439142,0.7223943365222926,674438.4,250,8.3,183.4409,0.0,2.9507335828417,28.205084978864036,-24.37786640149759,0.03370787868762488,596065.4761904762,252,8.7762,211.1006,0.0
CR,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,65.09055327696608,31.504793055519155,-15.625384839558714,2.0025699951681983,296675.3926701571,191,4.1795,35.832,0.0,30.505192304254976,31.15482896854591,-17.8625117882537,0.9149526172342006,237337.6984126984,252,6.3201,96.0881,0.0
AEIS,3.583944421296851,42.967610840140374,-42.52078674066007,0.03686368383827217,471405.55555555556,252,7.4665,154.3168,0.0,16.556559872832455,29.96809707653561,-20.142896863791208,0.4857352082001208,316085.71428571426,252,6.1748,115.4248,0.0,102.253467660813,28.523050921375848,-8.416964559422071,3.514822728366715,319879.3650793651,252,6.9293,115.0187,0.0,23.13872774809765,32.376300750375734,-28.403161498141138,0.652907443351209,425071.71314741037,251,7.4662,155.2062,0.0,-38.15012958939562,38.81820720120603,-49.9032572371202,-1.0343117955264098,419886.0557768924,251,8.2468,182.4364,0.0,64.24455083154022,39.65415208653227,-21.684553220707066,1.569685582879487,292228.5714285714,252,7.4093,169.6624,0.0,35.20636997611216,68.33162124835832,-54.38800009741153,0.4859590533556957,284424.11067193677,253,8.5833,205.8155,0.0,-6.673122795474666,45.722655797835074,-33.097855788136684,-0.1896898297820515,253655.15873015873,252,6.8051,126.7411,0.0,-7.159739370309293,43.51597512801546,-27.7601916831753,-0.21049141937789828,192477.68924302788,251,8.3353,149.5032,0.0,27.85062131303685,34.52004111792636,-32.81197049086312,0.7488583580977412,217588.0,250,6.9889,107.7109,0.0,9.238396286100322,34.43139484740498,-22.30252057116098,0.21022663526063518,213151.5873015873,252,8.2601,149.4458,0.0
TNC,10.05567714411407,26.907513873951583,-15.731702213955115,0.2993839260606141,68249.20634920635,252,6.4393,117.7451,0.0,-19.498557945762766,21.669707112464177,-22.283670217560537,-0.9921019160151469,68090.07936507936,252,6.8192,125.7727,0.0,33.74391027919614,26.314956230238913,-15.129225980846769,1.2063067862039132,78017.06349206349,252,6.1578,98.7646,0.0,1.3277416876499337,25.027914339973904,-20.56626216037704,-0.026860340946442893,82773.30677290837,251,5.3322,72.2492,0.0,-29.055567715914144,28.986194145031092,-40.49455779183788,-1.07139169635479,102530.67729083665,251,5.6286,125.7632,0.0,49.75543916209423,30.98018397004749,-15.876307277600093,1.541483394942571,75761.11111111111,252,7.8333,156.2197,0.0,-9.44736116491904,54.32579002146547,-43.149818873467154,-0.21071688346172054,80970.3557312253,253,6.0108,123.6202,0.0,17.950777716494592,23.745534979993472,-16.811904259986214,0.6717379806323057,58750.39682539683,252,6.8362,122.9353,0.0,-23.062889115071357,28.767534083572905,-34.797821605767695,-0.8712213233939642,61048.20717131474,251,7.0782,119.6555,0.0,51.24593124668302,29.13044087484379,-15.551617098546197,1.6905316146179712,95512.4,250,4.9,80.4025,0.0,-9.891968365741683,27.168639164430008,-34.10830472194975,-0.4377093859493339,127091.66666666667,252,7.4263,142.6748,0.0
ORGO,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,1.7435905260917286,8.242270243973097,-5.970152936144911,-0.03110908357994727,39797.18875502008,249,2.4369,7.8568,0.4476,2.4217938931738296,11.577363069416617,-6.43274690729745,0.03643263933633237,60125.89641434263,251,1.7538,5.1131,0.7454,-52.61083622113443,535.2380606104546,-97.6200000445048,-0.10203092836643415,102120.23809523809,252,2.8642,25.1054,0.0015,57.53137822791559,92.84891045196561,-46.13936109387702,0.5980832511399706,214511.0671936759,253,3.4087,32.1887,0.0001,17.85713764390872,71.60431355050706,-61.1708969629393,0.2214550612614096,1042141.6666666666,252,6.1578,111.9722,0.0,-71.89132556947413,68.20113717904103,-74.08568340483069,-1.0834324561993045,966129.0836653387,251,4.4469,70.7618,0.0,56.704992987661704,86.5007652406657,-55.53047167162,0.6324220697407636,1037374.4,250,5.0556,66.412,0.0,-21.56862481563465,79.10777759511815,-49.22048802639532,-0.29793056425199205,831230.5555555555,252,3.366,33.391,0.0001
IVZ,13.082818445274249,20.917812068178215,-13.793958707903748,0.5298268484845164,2908867.0634920634,252,8.4675,190.7164,0.0,-11.985744046060923,24.686227495154224,-25.754925824260827,-0.5665403532721333,3172574.206349206,252,8.6929,192.9017,0.0,-5.011281312973885,32.98553570298765,-28.83724844548283,-0.21255623604557203,4140067.0634920634,252,8.7892,181.3202,0.0,22.29140099845073,19.806872171916194,-12.503097875100993,1.024462662369354,2687254.980079681,251,8.7936,214.6712,0.0,-51.79492782196405,28.357924654094766,-57.176051526039565,-1.8969980518019427,4449825.099601594,251,7.7318,141.6252,0.0,14.231165024174883,28.406397277460776,-28.417347401005472,0.4305778344471642,4804835.317460317,252,10.0651,250.3924,0.0,2.9981429920420393,74.52727513358923,-63.19595847878584,0.013392989214390034,6832410.671936759,253,7.8553,149.5359,0.0,39.401855076930836,36.47600458123523,-24.82378335639457,1.025382453652062,4186310.714285714,252,8.7892,200.5356,0.0,-19.648615718841477,43.99130712915155,-43.39513802935373,-0.4921112176840881,4681025.498007968,251,9.5904,238.8498,0.0,2.8628557966472186,32.01569131515989,-35.89971864656425,0.026951028111601136,4843194.0,250,8.3889,186.0194,0.0,3.5467374206601474,29.96282577534199,-21.2090431859266,0.05162188080181143,4065627.380952381,252,7.7413,171.2211,0.0
GOOG,-5.324416101062459,21.243348037912195,-18.71864621984131,-0.34478633443235274,49741984.90873016,252,4.9871,72.1151,0.0,44.99791632627211,29.55889568105977,-13.503641755938157,1.4546523249792298,41388993.46031746,252,9.1339,235.9182,0.0,4.0412862378550924,19.888051748295414,-12.829231218121166,0.10263882373647029,36645317.46031746,252,7.8111,143.7972,0.0,33.1060612060539,15.391567912975917,-8.638973809099056,2.020980668241721,29530286.85258964,251,9.1477,251.8144,0.0,-2.759617996094044,28.135424452755835,-23.031067121061007,-0.16916816037683213,34839306.77290837,251,9.117,191.6991,0.0,27.8405093709329,24.173545165019814,-19.52111926886469,1.0689582018083659,28277373.015873015,252,9.7903,280.2863,0.0,28.120373890028734,38.33720577505658,-30.790122196219027,0.6813322296697869,37833604.74308301,253,8.8871,231.4687,0.0,67.42985758875363,23.706832071348984,-8.62336507480065,2.7599578632789674,25284412.698412698,252,6.8933,176.1242,0.0,-38.83831691273283,38.845392846951,-43.601736788716664,-1.051304000802202,28623231.474103585,251,9.1477,226.0189,0.0,57.11258810687636,30.611242159568675,-17.87684359566054,1.8004035190597087,25563388.0,250,7.1444,192.0306,0.0,36.94773927236232,27.752570629640594,-22.279230895408208,1.2592613397418781,19702143.65079365,252,8.9656,193.6351,0.0
GLPI,-17.217968028385652,18.73237600764557,-22.748084945486905,-1.025922606963574,993409.5238095238,252,4.4242,59.4178,0.0,0.3772301978392546,23.023351295393663,-29.5321678143497,-0.07048364859400016,707821.4285714285,252,6.1437,87.7646,0.0,19.520343715892277,19.10498257980752,-15.283322031569641,0.9170562518287726,1446173.4126984128,252,5.0534,73.2234,0.0,29.063175633370257,13.076411284489925,-7.7916953330980725,2.0696179589785606,987120.717131474,251,5.9339,102.2663,0.0,-4.913672200297091,16.21053312693519,-10.718160659539773,-0.42649258640417154,1292573.3067729084,251,8.2045,155.8597,0.0,43.457153438293204,13.609150903550615,-9.084232514844068,3.046270390570588,1082840.4761904762,252,6.2982,115.3184,0.0,3.076958405840569,73.30253365168406,-69.4434582760224,0.014691967005642879,1606179.4466403162,253,4.3748,74.5424,0.0,27.476858112243434,20.27764486935668,-11.676334474482934,1.2564012377366238,998024.6031746032,252,6.1219,127.2079,0.0,13.864118999041553,25.070219552636217,-16.07644095681392,0.4732355444327969,1518367.7290836654,251,9.7413,224.0851,0.0,2.692773302145366,18.395347066535926,-15.65382602771014,0.03766024634597035,1496770.4,250,7.0556,119.3049,0.0,2.8443201117183188,17.415412449593585,-14.336795270572594,0.048481201014450984,1300266.2698412698,252,8.3624,161.5378,0.0
TRMB,-22.938437939004494,30.88406014822634,-33.65865656592849,-0.8074857327473732,1589117.857142857,252,7.7451,140.5667,0.0,-20.289851785330782,37.09948932825328,-40.865734761974295,-0.6008129003639909,1753544.4444444445,252,6.2019,99.6999,0.0,39.64798242447598,30.121483611333836,-14.10579326071087,1.2498714508972637,1457634.126984127,252,7.5688,131.1699,0.0,34.25833754563112,19.406465650553393,-7.2277885713126935,1.6622469091743786,991743.0278884462,251,6.3766,125.2569,0.0,-19.84900451362472,32.62821262974557,-33.096720003601455,-0.669635347837167,1272891.235059761,251,8.6471,171.2842,0.0,28.39543288999668,25.698530086538323,-21.26687146238508,1.0271183916399722,1044021.0317460317,252,8.3183,201.2442,0.0,59.20362143394239,54.07032749002547,-53.78278950537361,1.0579484920725684,1242721.7391304348,253,6.6585,121.8198,0.0,31.528135823246643,29.02553612751883,-16.025912841262365,1.017315776477641,1454741.2698412698,252,7.3483,121.9716,0.0,-41.67051084992669,42.26334146811717,-44.000922075874804,-1.0332952703910332,1257354.1832669324,251,7.3353,121.5033,0.0,5.138344599255486,30.99531740631661,-33.85188737574416,0.10125221684666201,1311493.2,250,8.4556,163.6732,0.0,34.71878481274855,29.49606269021492,-22.9865546226416,1.1092594003606706,1336598.8095238095,252,7.779,136.0377,0.0
TWI,-40.026161810463464,38.346042611964556,-51.903378198234364,-1.0959712905902488,630259.126984127,252,6.3201,96.5441,0.0,-63.272241597799116,56.02526925211871,-69.83252537843822,-1.1650500295512762,618055.9523809524,252,8.4235,167.576,0.0,188.2351688864947,67.29676829065535,-30.769233156458398,2.7673716527091363,473052.38095238095,252,7.155,146.0409,0.0,13.688911461496955,50.85114047171025,-42.84359166966461,0.2298652764336679,372231.87250996014,251,5.5329,80.085,0.0,-64.36475505799241,56.08040457810708,-67.44183678390219,-1.1833858110913162,327155.37848605576,251,6.3146,113.9258,0.0,-24.35199635918146,67.49207655699841,-68.19857074284526,-0.3904457782822354,408270.6349206349,252,4.9974,62.1121,0.0,31.73207855488337,104.39531166095041,-72.1417068805611,0.2848028142436668,558475.0988142292,253,3.7188,39.7021,0.0,127.38588480940314,61.111185772984435,-41.27958020275735,2.0517665174291673,440040.4761904762,252,5.8249,96.644,0.0,38.89392625304639,69.49892717982922,-40.612244302161,0.5308560541889079,493598.0079681275,251,7.2891,139.6782,0.0,-0.26809625769761636,44.217584291559305,-44.74299314011848,-0.05129398844456035,419786.4,250,8.6556,197.3235,0.0,-54.30686326562609,55.674836819143806,-57.40740670658854,-1.01135210236063,568054.3650793651,252,5.0414,60.8557,0.0
AES,-2.1252449056221026,21.68919670946829,-17.273486527132878,-0.190198141539343,5104508.333333333,252,7.9825,167.6104,0.0,-27.83805720067482,28.385595676929448,-35.58019205044917,-1.05116896401529,6113607.142857143,252,9.112,233.263,0.0,28.262410821030837,29.427388838729225,-16.03613619823075,0.8924478812903379,5306336.111111111,252,8.9317,195.3294,0.0,-3.023250421939073,20.98116708374733,-12.486643009895493,-0.23941711163580795,5430330.278884462,251,8.1406,161.7332,0.0,38.38171170307227,26.5317933806489,-13.853320319735332,1.3712496242190495,7422541.434262948,251,8.5195,195.7401,0.0,44.96661202433636,19.87267918218069,-19.360353925661745,2.162094583747087,5480236.111111111,252,9.3053,206.0037,0.0,21.354402014363135,58.20103921078362,-54.54114091326099,0.3325439249335106,5697962.055335969,253,8.4491,177.993,0.0,7.130899915085802,29.52640970019567,-20.10506433612708,0.17377324121638124,5601551.19047619,252,8.7762,196.1801,0.0,21.28869697232019,35.18966095794506,-27.3353559836267,0.548135345645188,5276941.434262948,251,8.8665,190.4509,0.0,-29.27744093409263,34.21178801723671,-54.76783933388659,-0.9142299408126322,6139890.8,250,5.9889,101.1327,0.0,-30.717455190042823,37.8215758325387,-41.68420085616132,-0.8650473828722733,9346405.555555556,252,5.5797,115.313,0.0
DGII,-23.28653818969614,41.001461153438854,-43.33333610857598,-0.6167228551945232,82660.31746031746,252,6.7751,112.3553,0.0,22.894166664778542,30.8052084677025,-15.083798138576872,0.6782673354307887,91290.07936507936,252,4.1296,38.2769,0.0,26.962143092007622,45.16506779063715,-28.623187122563305,0.5526869395551388,112455.15873015873,252,3.6005,44.9586,0.0,-31.046931929965478,32.41157777176253,-38.35125090282879,-1.0196026914418366,86781.2749003984,251,5.7749,96.4474,0.0,1.9191973876644044,34.4003629317497,-34.11347723038378,-0.0023488883677160056,89811.15537848606,251,5.6864,86.9575,0.0,70.54859218308344,36.82493145745093,-22.656247142533005,1.8614723631539507,154556.74603174604,252,4.5265,46.2181,0.0,7.203633115252223,71.84977878892855,-63.841808929365385,0.07242378756013733,206252.1739130435,253,6.1315,91.8471,0.0,30.830664518004998,41.738128045219575,-32.27076273979036,0.6907512595382695,177516.66666666666,252,6.8633,107.5117,0.0,44.011034064811824,43.852136647953,-26.75334607053478,0.9580156698424608,254849.40239043825,251,3.8201,31.9526,0.0001,-27.435113951165917,39.16353293952142,-48.602700510808766,-0.7515949594389586,282450.4,250,6.9889,167.2335,0.0,17.672241782011515,44.17356581144817,-32.541134687639975,0.35478778980414216,200597.61904761905,252,7.4665,127.4694,0.0
GRBK,617.8512025830986,186.413616710258,-40.955640149709765,3.303681423338907,835655.3531746032,252,1.6884,8.5896,0.3781,-12.3020733762359,47.96409182581457,-54.364262684245126,-0.29818292876627417,191206.74603174604,252,2.5621,18.836,0.0158,43.57143129621233,42.749599372699436,-28.714288984026226,0.9724402545573444,121576.98412698413,252,1.816,9.2757,0.3196,13.567843289933004,32.498914286087974,-25.21008484175496,0.35594553061376966,59271.31474103586,251,6.3308,107.4296,0.0,-39.15966383860816,34.49613018955422,-43.49593738624235,-1.1931675701720226,131004.78087649403,251,2.1696,13.381,0.0994,54.09395753217755,30.529455021923297,-14.684592193283239,1.706350719158554,80454.36507936507,252,4.7028,58.0331,0.0,101.40350748040412,68.46899061534218,-54.29234564637727,1.4518033139826996,269959.68379446643,253,3.4754,30.7959,0.0002,38.74656485299283,49.18971130490417,-26.33104055433449,0.7470376198229329,650136.9047619047,252,4.3021,50.7262,0.0,-16.706774097143516,54.93553055461754,-40.9183001209769,-0.3405223160363405,569637.8486055777,251,7.2162,152.1809,0.0,109.4354847765118,44.430558450346055,-34.729106610392655,2.418053891818121,379036.4,250,8.3222,167.1566,0.0,8.96991032444427,36.295828198715355,-33.03091712757701,0.19203061812737365,376517.0634920635,252,9.0457,188.6935,0.0
UDR,37.677205157137806,14.358197547777444,-10.297043053509341,2.4847969279166526,1456235.3174603174,252,9.2312,214.1221,0.0,23.782477989146976,20.117609654645083,-12.699752379635829,1.0827567669858573,1743661.111111111,252,8.9656,191.4671,0.0,1.8759422150844516,21.819755240388243,-12.65537136991263,-0.005685571792570719,1973114.6825396826,252,8.7011,178.89,0.0,10.71368739415639,13.129140557779987,-6.026796023499472,0.6636906167474066,1371063.7450199204,251,9.8475,227.6515,0.0,7.6936377677954315,18.879670182463897,-13.42306036669495,0.3015750652828608,1616243.027888446,251,9.1477,232.0936,0.0,25.377411349001715,14.724900762821274,-9.233504155671362,1.5876107911047566,1483307.5396825396,252,9.7603,238.6662,0.0,-13.463372891850591,51.09440954828847,-41.017074272978796,-0.3026431468444002,2100878.2608695654,253,7.5707,130.2372,0.0,68.0330242713293,20.28616802225979,-6.2241342661100365,3.2550762765482366,1847763.0952380951,252,9.3183,190.9377,0.0,-33.33627313384522,27.815598190982705,-36.29663436184182,-1.270376171356278,2041307.96812749,251,8.4239,155.2293,0.0,3.4913362006148203,24.417690328916404,-27.96426751118051,0.06107605512748765,2437373.2,250,7.2333,141.3654,0.0,17.215903067118983,18.819392146944146,-11.518093324440175,0.808522557387153,2409770.238095238,252,6.8933,114.0532,0.0
PFGC,,,,,,0,,,,21.789470471833898,37.09488008173143,-7.772023718932972,0.533482529886378,368830.76923076925,65,3.6972,10.0102,0.2643,7.095047583284579,30.125368599720904,-26.70250522384514,0.16912814083648364,346326.98412698414,252,3.9974,39.6936,0.0,39.6624363231277,24.074891911665954,-10.517238748484644,1.56438651775951,812372.5099601593,251,5.4761,72.9611,0.0,-3.958327609394964,30.010555946721198,-27.172239556702777,-0.19854106068454697,693567.7290836653,251,8.1029,167.7748,0.0,62.705437848645715,20.900046325359575,-11.258000900235992,2.904559966213439,665319.4444444445,252,6.761,119.5254,0.0,-7.7146724761866095,113.3018721503579,-78.84793531901543,-0.08574150004595421,1512502.766798419,253,4.6108,52.8294,0.0,-1.2481209722806883,40.67170658548102,-34.789152752266496,-0.07986192970422838,1430678.1746031747,252,7.0838,111.2266,0.0,25.867644229108798,44.77943688976596,-32.34116898922741,0.5330045638551473,1402145.0199203186,251,7.2306,129.0576,0.0,21.55036433074961,23.633128932323103,-15.412696959480407,0.8272440093199219,999767.6,250,7.3667,200.6132,0.0,21.16652985216599,24.014282869235508,-20.475084944237754,0.7981304274848894,1021200.0,252,6.651,146.2572,0.0
