value,abs_value,first_digit
701000000.0,701000000.0,7.0
10676000000.0,10676000000.0,1.0
50155000000.0,50155000000.0,5.0
8705000000.0,8705000000.0,8.0
11960000000.0,11960000000.0,1.0
130162000000.0,130162000000.0,1.0
170000000.0,170000000.0,1.0
4623000000.0,4623000000.0,4.0
19478000000.0,19478000000.0,1.0
15305000000.0,15305000000.0,1.0
6668000000.0,6668000000.0,6.0
123549000000.0,123549000000.0,1.0
8191000000.0,8191000000.0,8.0
297000000.0,297000000.0,2.0
48397000000.0,48397000000.0,4.0
13782000000.0,13782000000.0,1.0
652000000.0,652000000.0,6.0
6721000000.0,6721000000.0,6.0
45000000000.0,45000000000.0,4.0
9128000000.0,9128000000.0,9.0
-72000000.0,72000000.0,7.0
8295000000.0,8295000000.0,8.0
52503000000.0,52503000000.0,5.0
-105000000.0,105000000.0,1.0
3412000000.0,3412000000.0,3.0
4000000.0,4000000.0,4.0
6306000000.0,6306000000.0,6.0
62209000000.0,62209000000.0,6.0
165000000.0,165000000.0,1.0
522000000.0,522000000.0,5.0
-175000000.0,175000000.0,1.0
111547000000.0,111547000000.0,1.0
-143000000.0,143000000.0,1.0
2253000000.0,2253000000.0,2.0
12890000000.0,12890000000.0,1.0
18453000000.0,18453000000.0,1.0
40980000000.0,40980000000.0,4.0
231839000000.0,231839000000.0,2.0
13237000000.0,13237000000.0,1.0
272000000.0,272000000.0,2.0
1460000000.0,1460000000.0,1.0
499000000.0,499000000.0,4.0
-5000000.0,5000000.0,5.0
182795000000.0,182795000000.0,1.0
170910000000.0,170910000000.0,1.0
6294494000.0,6294494000.0,6.0
111547000000.0,111547000000.0,1.0
2552000000.0,2552000000.0,2.0
11039000000.0,11039000000.0,1.0
2625000000.0,2625000000.0,2.0
2400000000.0,2400000000.0,2.0
10830000000.0,10830000000.0,1.0
2172000000.0,2172000000.0,2.0
1.18,1.18,1.0
13421000000.0,13421000000.0,1.0
-7749000000.0,7749000000.0,7.0
2488000000.0,2488000000.0,2.0
9815000000.0,9815000000.0,9.0
21846000000.0,21846000000.0,2.0
13856000000.0,13856000000.0,1.0
530000000.0,530000000.0,5.0
1195000000.0,1195000000.0,1.0
16896000000.0,16896000000.0,1.0
6757000000.0,6757000000.0,6.0
739000000.0,739000000.0,7.0
71060000000.0,71060000000.0,7.0
1793000000.0,1793000000.0,1.0
5634000000.0,5634000000.0,5.0
3674000000.0,3674000000.0,3.0
1107000000.0,1107000000.0,1.0
2.07,2.07,2.0
6298000000.0,6298000000.0,6.0
8467000000.0,8467000000.0,8.0
9806000000.0,9806000000.0,9.0
60000000.0,60000000.0,6.0
980000000.0,980000000.0,9.0
7435000000.0,7435000000.0,7.0
-751000000.0,751000000.0,7.0
-415000000.0,415000000.0,4.0
4321000000.0,4321000000.0,4.0
25000000.0,25000000.0,2.0
14077000000.0,14077000000.0,1.0
4179000000.0,4179000000.0,4.0
3053000000.0,3053000000.0,3.0
2111000000.0,2111000000.0,2.0
17460000000.0,17460000000.0,1.0
-22579000000.0,22579000000.0,2.0
2283000000.0,2283000000.0,2.0
24789000000.0,24789000000.0,2.0
19764000000.0,19764000000.0,1.0
-470000000.0,470000000.0,4.0
2111000000.0,2111000000.0,2.0
-66000000.0,66000000.0,6.0
7748000000.0,7748000000.0,7.0
145492000000.0,145492000000.0,1.0
-562000000.0,562000000.0,5.0
6.45,6.45,6.0
4629000000.0,4629000000.0,4.0
-458000000.0,458000000.0,4.0
87846000000.0,87846000000.0,8.0
20208000000.0,20208000000.0,2.0
14335000000.0,14335000000.0,1.0
61498000000.0,61498000000.0,6.0
2400000000.0,2400000000.0,2.0
14000000.0,14000000.0,1.0
10760000000.0,10760000000.0,1.0
48873000.0,48873000.0,4.0
1740000000.0,1740000000.0,1.0
5866161000.0,5866161000.0,5.0
189301000000.0,189301000000.0,1.0
2197000000.0,2197000000.0,2.0
83781000000.0,83781000000.0,8.0
730000000.0,730000000.0,7.0
-2409000000.0,2409000000.0,2.0
30302000000.0,30302000000.0,3.0
13024000000.0,13024000000.0,1.0
-223000000.0,223000000.0,2.0
4467000000.0,4467000000.0,4.0
41063000000.0,41063000000.0,4.0
60949000000.0,60949000000.0,6.0
33722000000.0,33722000000.0,3.0
1082000000.0,1082000000.0,1.0
1163000000.0,1163000000.0,1.0
68909000000.0,68909000000.0,6.0
1740000000.0,1740000000.0,1.0
10564000000.0,10564000000.0,1.0
9003000000.0,9003000000.0,9.0
328837000.0,328837000.0,3.0
97000000.0,97000000.0,9.0
8987000000.0,8987000000.0,8.0
157000000.0,157000000.0,1.0
30638000000.0,30638000000.0,3.0
1141000000.0,1141000000.0,1.0
692000000.0,692000000.0,6.0
-40000000.0,40000000.0,4.0
1082000000.0,1082000000.0,1.0
1233000000.0,1233000000.0,1.0
161000000.0,161000000.0,1.0
120292000000.0,120292000000.0,1.0
130162000000.0,130162000000.0,1.0
17214000000.0,17214000000.0,1.0
59000000.0,59000000.0,5.0
-36000000.0,36000000.0,3.0
-6923000000.0,6923000000.0,6.0
22724000000.0,22724000000.0,2.0
153000000.0,153000000.0,1.0
16322000000.0,16322000000.0,1.0
5162000000.0,5162000000.0,5.0
7682000000.0,7682000000.0,7.0
36067000000.0,36067000000.0,3.0
665000000.0,665000000.0,6.0
6000000.0,6000000.0,6.0
236000000.0,236000000.0,2.0
12600000000.0,12600000000.0,1.0
8379000000.0,8379000000.0,8.0
1390000000.0,1390000000.0,1.0
13249000000.0,13249000000.0,1.0
3217000000.0,3217000000.0,3.0
5080000000.0,5080000000.0,5.0
57594000000.0,57594000000.0,5.0
30945000000.0,30945000000.0,3.0
25946000000.0,25946000000.0,2.0
112258000000.0,112258000000.0,1.0
50000000.0,50000000.0,5.0
26287000000.0,26287000000.0,2.0
14434000000.0,14434000000.0,1.0
1982000000.0,1982000000.0,1.0
5556000000.0,5556000000.0,5.0
-791000000.0,791000000.0,7.0
23756000000.0,23756000000.0,2.0
104130000000.0,104130000000.0,1.0
207000000000.0,207000000000.0,2.0
-40000000.0,40000000.0,4.0
957000000.0,957000000.0,9.0
138566000000.0,138566000000.0,1.0
22527000000.0,22527000000.0,2.0
2863000000.0,2863000000.0,2.0
8833000000.0,8833000000.0,8.0
-970000000.0,970000000.0,9.0
2781000000.0,2781000000.0,2.0
4616000000.0,4616000000.0,4.0
2144000000.0,2144000000.0,2.0
351000000.0,351000000.0,3.0
1253000000.0,1253000000.0,1.0
942000000.0,942000000.0,9.0
1459000000.0,1459000000.0,1.0
83248000000.0,83248000000.0,8.0
16709000000.0,16709000000.0,1.0
17709000000.0,17709000000.0,1.0
22950000000.0,22950000000.0,2.0
-37549000000.0,37549000000.0,3.0
2769000000.0,2769000000.0,2.0
313000000.0,313000000.0,3.0
1338000000.0,1338000000.0,1.0
5866161000.0,5866161000.0,5.0
16422000000.0,16422000000.0,1.0
41733000000.0,41733000000.0,4.0
156508000000.0,156508000000.0,1.0
10232000000.0,10232000000.0,1.0
1.42,1.42,1.0
1098000000.0,1098000000.0,1.0
2.08,2.08,2.0
13072000000.0,13072000000.0,1.0
12600000000.0,12600000000.0,1.0
-191000000.0,191000000.0,1.0
35748000000.0,35748000000.0,3.0
2400000000.0,2400000000.0,2.0
1369000000.0,1369000000.0,1.0
2253000000.0,2253000000.0,2.0
-53000000.0,53000000.0,5.0
22367000000.0,22367000000.0,2.0
9806000000.0,9806000000.0,9.0
-242000000.0,242000000.0,2.0
888000000.0,888000000.0,8.0
42123000000.0,42123000000.0,4.0
8000000.0,8000000.0,8.0
12859000000.0,12859000000.0,1.0
5029000000.0,5029000000.0,5.0
458000000.0,458000000.0,4.0
545000000.0,545000000.0,5.0
525000000.0,525000000.0,5.0
-73000000.0,73000000.0,7.0
151000000.0,151000000.0,1.0
3600000000.0,3600000000.0,3.0
12859000000.0,12859000000.0,1.0
101289000000.0,101289000000.0,1.0
114000000.0,114000000.0,1.0
735000000.0,735000000.0,7.0
10232000000.0,10232000000.0,1.0
6617483000.0,6617483000.0,6.0
32504000000.0,32504000000.0,3.0
-456000000.0,456000000.0,4.0
-922000000.0,922000000.0,9.0
5866161000.0,5866161000.0,5.0
71000000.0,71000000.0,7.0
13844000000.0,13844000000.0,1.0
8499000000.0,8499000000.0,8.0
30566000000.0,30566000000.0,3.0
443000000.0,443000000.0,4.0
3802000000.0,3802000000.0,3.0
11248000000.0,11248000000.0,1.0
4637000000.0,4637000000.0,4.0
25000000.0,25000000.0,2.0
20317000000.0,20317000000.0,2.0
38001000000.0,38001000000.0,3.0
-16000000.0,16000000.0,1.0
1368000000.0,1368000000.0,1.0
87152000000.0,87152000000.0,8.0
19634000000.0,19634000000.0,1.0
22797000000.0,22797000000.0,2.0
911000000.0,911000000.0,9.0
14259000000.0,14259000000.0,1.0
-167000000.0,167000000.0,1.0
1553000000.0,1553000000.0,1.0
14735000000.0,14735000000.0,1.0
27016000000.0,27016000000.0,2.0
5.72,5.72,5.0
166000000.0,166000000.0,1.0
6298000000.0,6298000000.0,6.0
261894000000.0,261894000000.0,2.0
5146000000.0,5146000000.0,5.0
881000000.0,881000000.0,8.0
9759000000.0,9759000000.0,9.0
13871000000.0,13871000000.0,1.0
-42000000.0,42000000.0,4.0
-67000000.0,67000000.0,6.0
20392000000.0,20392000000.0,2.0
29741000000.0,29741000000.0,2.0
309000000.0,309000000.0,3.0
220000000.0,220000000.0,2.0
10676000000.0,10676000000.0,1.0
64304000000.0,64304000000.0,6.0
-112000000.0,112000000.0,1.0
10746000000.0,10746000000.0,1.0
948000000.0,948000000.0,9.0
13267000000.0,13267000000.0,1.0
13072000000.0,13072000000.0,1.0
5227000000.0,5227000000.0,5.0
6310161000.0,6310161000.0,6.0
48999000000.0,48999000000.0,4.0
3899000000.0,3899000000.0,3.0
1158000000.0,1158000000.0,1.0
1.66,1.66,1.0
6272504000.0,6272504000.0,6.0
28971000000.0,28971000000.0,2.0
66197000000.0,66197000000.0,6.0
26244000000.0,26244000000.0,2.0
-49000000.0,49000000.0,4.0
118210000000.0,118210000000.0,1.0
204000000.0,204000000.0,2.0
6041000000.0,6041000000.0,6.0
3764000000.0,3764000000.0,3.0
14030000000.0,14030000000.0,1.0
22485000000.0,22485000000.0,2.0
106606000000.0,106606000000.0,1.0
-587000000.0,587000000.0,5.0
43658000000.0,43658000000.0,4.0
4475000000.0,4475000000.0,4.0
19764000000.0,19764000000.0,1.0
5843082000.0,5843082000.0,5.0
79182000000.0,79182000000.0,7.0
13757000000.0,13757000000.0,1.0
5.68,5.68,5.0
35000000.0,35000000.0,3.0
5826000000.0,5826000000.0,5.0
6882000000.0,6882000000.0,6.0
63448000000.0,63448000000.0,6.0
39510000000.0,39510000000.0,3.0
365000000.0,365000000.0,3.0
87152000000.0,87152000000.0,8.0
217128000000.0,217128000000.0,2.0
1577000000.0,1577000000.0,1.0
6.49,6.49,6.0
5826419000.0,5826419000.0,5.0
56525000000.0,56525000000.0,5.0
86000000.0,86000000.0,8.0
-242000000.0,242000000.0,2.0
565000000.0,565000000.0,5.0
1.99,1.99,1.0
6574458000.0,6574458000.0,6.0
3929000000.0,3929000000.0,3.0
-530000000.0,530000000.0,5.0
50856000000.0,50856000000.0,5.0
43603000000.0,43603000000.0,4.0
12039000000.0,12039000000.0,1.0
76615000000.0,76615000000.0,7.0
3247000000.0,3247000000.0,3.0
3277000000.0,3277000000.0,3.0
45000000000.0,45000000000.0,4.0
5866161000.0,5866161000.0,5.0
9571000000.0,9571000000.0,9.0
3387000000.0,3387000000.0,3.0
2824000000.0,2824000000.0,2.0
1.28,1.28,1.0
246000000.0,246000000.0,2.0
5866161000.0,5866161000.0,5.0
54512000000.0,54512000000.0,5.0
3869000000.0,3869000000.0,3.0
3346000000.0,3346000000.0,3.0
15129000000.0,15129000000.0,1.0
309000000.0,309000000.0,3.0
30196000000.0,30196000000.0,3.0
879000000.0,879000000.0,8.0
2220000000.0,2220000000.0,2.0
512000000.0,512000000.0,5.0
130162000000.0,130162000000.0,1.0
24826000000.0,24826000000.0,2.0
607000000.0,607000000.0,6.0
24829000000.0,24829000000.0,2.0
18905000000.0,18905000000.0,1.0
431000000.0,431000000.0,4.0
4232000000.0,4232000000.0,4.0
3.76,3.76,3.0
25276000000.0,25276000000.0,2.0
15911000000.0,15911000000.0,1.0
5141000000.0,5141000000.0,5.0
159000000.0,159000000.0,1.0
19331000000.0,19331000000.0,1.0
87152000000.0,87152000000.0,8.0
193000000.0,193000000.0,1.0
5793799000.0,5793799000.0,5.0
65000000.0,65000000.0,6.0
23000000.0,23000000.0,2.0
-246000000.0,246000000.0,2.0
2.34,2.34,2.0
12000000000.0,12000000000.0,1.0
21316000000.0,21316000000.0,2.0
68531000000.0,68531000000.0,6.0
8491000000.0,8491000000.0,8.0
-28156000000.0,28156000000.0,2.0
3605000000.0,3605000000.0,3.0
10905000000.0,10905000000.0,1.0
6770000000.0,6770000000.0,6.0
67891000000.0,67891000000.0,6.0
261194000000.0,261194000000.0,2.0
23000000000.0,23000000000.0,2.0
-2375000000.0,2375000000.0,2.0
-242000000.0,242000000.0,2.0
30196000000.0,30196000000.0,3.0
120292000000.0,120292000000.0,1.0
196000000.0,196000000.0,1.0
166000000.0,166000000.0,1.0
103240000000.0,103240000000.0,1.0
10869000000.0,10869000000.0,1.0
160443000000.0,160443000000.0,1.0
14489000000.0,14489000000.0,1.0
9437000000.0,9437000000.0,9.0
50000000.0,50000000.0,5.0
1422000000.0,1422000000.0,1.0
5985000000.0,5985000000.0,5.0
3079000000.0,3079000000.0,3.0
13080000000.0,13080000000.0,1.0
132188000000.0,132188000000.0,1.0
36208000000.0,36208000000.0,3.0
9994000000.0,9994000000.0,9.0
-180000000.0,180000000.0,1.0
1252000000.0,1252000000.0,1.0
10941000000.0,10941000000.0,1.0
1546000000.0,1546000000.0,1.0
130162000000.0,130162000000.0,1.0
993000000.0,993000000.0,9.0
4354000000.0,4354000000.0,4.0
1058000000.0,1058000000.0,1.0
-2500000000.0,2500000000.0,2.0
225000000.0,225000000.0,2.0
17887000000.0,17887000000.0,1.0
5430000000.0,5430000000.0,5.0
13000000.0,13000000.0,1.0
34354000000.0,34354000000.0,3.0
231839000000.0,231839000000.0,2.0
6808000000.0,6808000000.0,6.0
922000000.0,922000000.0,9.0
4187000000.0,4187000000.0,4.0
2258000000.0,2258000000.0,2.0
5858330000.0,5858330000.0,5.0
6788000000.0,6788000000.0,6.0
33221000000.0,33221000000.0,3.0
2400000000.0,2400000000.0,2.0
14800000000.0,14800000000.0,1.0
23295000000.0,23295000000.0,2.0
20624000000.0,20624000000.0,2.0
23656000000.0,23656000000.0,2.0
12000000.0,12000000.0,1.0
20151000000.0,20151000000.0,2.0
363000000.0,363000000.0,3.0
2932000000.0,2932000000.0,2.0
5762278000.0,5762278000.0,5.0
1082000000.0,1082000000.0,1.0
3.74,3.74,3.0
5871000000.0,5871000000.0,5.0
13593000000.0,13593000000.0,1.0
58010000000.0,58010000000.0,5.0
6197903000.0,6197903000.0,6.0
10278000000.0,10278000000.0,1.0
8833000000.0,8833000000.0,8.0
3937000000.0,3937000000.0,3.0
13569000000.0,13569000000.0,1.0
23159000000.0,23159000000.0,2.0
6714000000.0,6714000000.0,6.0
55000000.0,55000000.0,5.0
1056000000.0,1056000000.0,1.0
24000000.0,24000000.0,2.0
7060000000.0,7060000000.0,7.0
1815000000.0,1815000000.0,1.0
9806000000.0,9806000000.0,9.0
39000000.0,39000000.0,3.0
4210000000.0,4210000000.0,4.0
31527000000.0,31527000000.0,3.0
5679000000.0,5679000000.0,5.0
32967000000.0,32967000000.0,3.0
4162000000.0,4162000000.0,4.0
41196000000.0,41196000000.0,4.0
12600000000.0,12600000000.0,1.0
585000000.0,585000000.0,5.0
6298000000.0,6298000000.0,6.0
-5428000000.0,5428000000.0,5.0
16823000000.0,16823000000.0,1.0
220000000.0,220000000.0,2.0
904000000.0,904000000.0,9.0
456000000.0,456000000.0,4.0
608000000.0,608000000.0,6.0
-43496000000.0,43496000000.0,4.0
29418000000.0,29418000000.0,2.0
1414000000.0,1414000000.0,1.0
1.67,1.67,1.0
-3401000000.0,3401000000.0,3.0
607000000.0,607000000.0,6.0
58729000000.0,58729000000.0,5.0
79182000000.0,79182000000.0,7.0
1364000000.0,1364000000.0,1.0
-22000000.0,22000000.0,2.0
-2508000000.0,2508000000.0,2.0
137000000.0,137000000.0,1.0
1.66,1.66,1.0
5054000000.0,5054000000.0,5.0
1600000000.0,1600000000.0,1.0
309000000.0,309000000.0,3.0
2066000000.0,2066000000.0,2.0
115000000.0,115000000.0,1.0
2400000000.0,2400000000.0,2.0
9094000000.0,9094000000.0,9.0
143000000.0,143000000.0,1.0
471000000.0,471000000.0,4.0
1230000000.0,1230000000.0,1.0
1377000000.0,1377000000.0,1.0
14259000000.0,14259000000.0,1.0
3813000000.0,3813000000.0,3.0
8232000000.0,8232000000.0,8.0
31593000000.0,31593000000.0,3.0
1037000000.0,1037000000.0,1.0
163000000.0,163000000.0,1.0
430000000.0,430000000.0,4.0
559000000.0,559000000.0,5.0
8228000000.0,8228000000.0,8.0
285000000.0,285000000.0,2.0
1592000000.0,1592000000.0,1.0
-246000000.0,246000000.0,2.0
3031000000.0,3031000000.0,3.0
-3362000000.0,3362000000.0,3.0
38000000.0,38000000.0,3.0
53397000000.0,53397000000.0,5.0
45646000000.0,45646000000.0,4.0
79212000000.0,79212000000.0,7.0
25376000000.0,25376000000.0,2.0
3764000000.0,3764000000.0,3.0
5378000000.0,5378000000.0,5.0
17947000000.0,17947000000.0,1.0
48597000000.0,48597000000.0,4.0
271000000.0,271000000.0,2.0
40072000000.0,40072000000.0,4.0
17460000000.0,17460000000.0,1.0
2841000000.0,2841000000.0,2.0
-6555000000.0,6555000000.0,6.0
18607000000.0,18607000000.0,1.0
6156699000.0,6156699000.0,6.0
10232000000.0,10232000000.0,1.0
-88000000.0,88000000.0,8.0
21311000000.0,21311000000.0,2.0
5818441000.0,5818441000.0,5.0
1918000000.0,1918000000.0,1.0
42980000000.0,42980000000.0,4.0
119000000.0,119000000.0,1.0
5866161000.0,5866161000.0,5.0
3153000000.0,3153000000.0,3.0
9759000000.0,9759000000.0,9.0
23515000000.0,23515000000.0,2.0
63448000000.0,63448000000.0,6.0
10873000000.0,10873000000.0,1.0
18949000000.0,18949000000.0,1.0
3813000000.0,3813000000.0,3.0
1638000000.0,1638000000.0,1.0
3460000000.0,3460000000.0,3.0
22527000000.0,22527000000.0,2.0
-2448000000.0,2448000000.0,2.0
235000000.0,235000000.0,2.0
25000000.0,25000000.0,2.0
1.82,1.82,1.0
80241000000.0,80241000000.0,8.0
2059000000.0,2059000000.0,2.0
27699000000.0,27699000000.0,2.0
9879000000.0,9879000000.0,9.0
11387000000.0,11387000000.0,1.0
6721000000.0,6721000000.0,6.0
9092000000.0,9092000000.0,9.0
161000000.0,161000000.0,1.0
1369000000.0,1369000000.0,1.0
4142000000.0,4142000000.0,4.0
6000000.0,6000000.0,6.0
111547000000.0,111547000000.0,1.0
23313000000.0,23313000000.0,2.0
747000000.0,747000000.0,7.0
10223000000.0,10223000000.0,1.0
13844000000.0,13844000000.0,1.0
286000000.0,286000000.0,2.0
51882000000.0,51882000000.0,5.0
2752000000.0,2752000000.0,2.0
3595000000.0,3595000000.0,3.0
-14000000.0,14000000.0,1.0
42524000000.0,42524000000.0,4.0
593000000.0,593000000.0,5.0
-59000000.0,59000000.0,5.0
1304000000.0,1304000000.0,1.0
2111000000.0,2111000000.0,2.0
5.39,5.39,5.0
132609000000.0,132609000000.0,1.0
4318000000.0,4318000000.0,4.0
1791000000.0,1791000000.0,1.0
1546000000.0,1546000000.0,1.0
52803000000.0,52803000000.0,5.0
18564000000.0,18564000000.0,1.0
157000000.0,157000000.0,1.0
4047000000.0,4047000000.0,4.0
7058000000.0,7058000000.0,7.0
5834858000.0,5834858000.0,5.0
1715000000.0,1715000000.0,1.0
1699000000.0,1699000000.0,1.0
8905000000.0,8905000000.0,8.0
-40000000.0,40000000.0,4.0
16349000000.0,16349000000.0,1.0
5544000000.0,5544000000.0,5.0
4031000000.0,4031000000.0,4.0
24826000000.0,24826000000.0,2.0
652000000.0,652000000.0,6.0
2272000000.0,2272000000.0,2.0
1233000000.0,1233000000.0,1.0
2258000000.0,2258000000.0,2.0
14098000000.0,14098000000.0,1.0
155000000.0,155000000.0,1.0
83000000.0,83000000.0,8.0
3571000000.0,3571000000.0,3.0
104000000.0,104000000.0,1.0
63447000000.0,63447000000.0,6.0
7259000000.0,7259000000.0,7.0
1457000000.0,1457000000.0,1.0
357000000.0,357000000.0,3.0
-1419000000.0,1419000000.0,1.0
5762278000.0,5762278000.0,5.0
130162000000.0,130162000000.0,1.0
1879000000.0,1879000000.0,1.0
-19000000.0,19000000.0,1.0
-86000000.0,86000000.0,8.0
11332000000.0,11332000000.0,1.0
231839000000.0,231839000000.0,2.0
31056000000.0,31056000000.0,3.0
8944000000.0,8944000000.0,8.0
1832000000.0,1832000000.0,1.0
14316000000.0,14316000000.0,1.0
12859000000.0,12859000000.0,1.0
5586000000.0,5586000000.0,5.0
739000000.0,739000000.0,7.0
-36000000.0,36000000.0,3.0
12204000000.0,12204000000.0,1.0
129006000000.0,129006000000.0,1.0
90390000000.0,90390000000.0,9.0
29816000000.0,29816000000.0,2.0
42771000000.0,42771000000.0,4.0
4711000000.0,4711000000.0,4.0
4616000000.0,4616000000.0,4.0
39793000000.0,39793000000.0,3.0
11233000000.0,11233000000.0,1.0
41000000.0,41000000.0,4.0
9835000000.0,9835000000.0,9.0
48924000000.0,48924000000.0,4.0
1364000000.0,1364000000.0,1.0
2.33,2.33,2.0
5866161000.0,5866161000.0,5.0
6308000000.0,6308000000.0,6.0
-109000000.0,109000000.0,1.0
4995000000.0,4995000000.0,4.0
22827000000.0,22827000000.0,2.0
2396000000.0,2396000000.0,2.0
629000000.0,629000000.0,6.0
10325000000.0,10325000000.0,1.0
100920000000.0,100920000000.0,1.0
1163000000.0,1163000000.0,1.0
17982000000.0,17982000000.0,1.0
3457000000.0,3457000000.0,3.0
12600000000.0,12600000000.0,1.0
298000000.0,298000000.0,2.0
2752000000.0,2752000000.0,2.0
13818000000.0,13818000000.0,1.0
4690000000.0,4690000000.0,4.0
92523000000.0,92523000000.0,9.0
3367000000.0,3367000000.0,3.0
6123302000.0,6123302000.0,6.0
261194000000.0,261194000000.0,2.0
3541000000.0,3541000000.0,3.0
3449000000.0,3449000000.0,3.0
1422000000.0,1422000000.0,1.0
309000000.0,309000000.0,3.0
6029000000.0,6029000000.0,6.0
160443000000.0,160443000000.0,1.0
1628000000.0,1628000000.0,1.0
90360000000.0,90360000000.0,9.0
341000000.0,341000000.0,3.0
2710000000.0,2710000000.0,2.0
1457000000.0,1457000000.0,1.0
28987000000.0,28987000000.0,2.0
6556000000.0,6556000000.0,6.0
3019000000.0,3019000000.0,3.0
5369000000.0,5369000000.0,5.0
1715000000.0,1715000000.0,1.0
-122000000.0,122000000.0,1.0
7186000000.0,7186000000.0,7.0
86000000.0,86000000.0,8.0
4112000000.0,4112000000.0,4.0
-8662000000.0,8662000000.0,8.0
948000000.0,948000000.0,9.0
645000000.0,645000000.0,6.0
4061000000.0,4061000000.0,4.0
8737000000.0,8737000000.0,8.0
204000000.0,204000000.0,2.0
220000000.0,220000000.0,2.0
1918000000.0,1918000000.0,1.0
159000000.0,159000000.0,1.0
-488000000.0,488000000.0,4.0
6233430000.0,6233430000.0,6.0
18278000000.0,18278000000.0,1.0
5.43,5.43,5.0
35548000000.0,35548000000.0,3.0
5269000000.0,5269000000.0,5.0
18453000000.0,18453000000.0,1.0
3799000000.0,3799000000.0,3.0
163000000.0,163000000.0,1.0
8085000000.0,8085000000.0,8.0
673000000.0,673000000.0,6.0
33935000000.0,33935000000.0,3.0
86000000.0,86000000.0,8.0
1369000000.0,1369000000.0,1.0
-261000000.0,261000000.0,2.0
-423000000.0,423000000.0,4.0
324000000.0,324000000.0,3.0
607000000.0,607000000.0,6.0
6051711000.0,6051711000.0,6.0
435000000.0,435000000.0,4.0
40367000000.0,40367000000.0,4.0
126827000000.0,126827000000.0,1.0
12859000000.0,12859000000.0,1.0
2342000000.0,2342000000.0,2.0
8138000000.0,8138000000.0,8.0
48336000000.0,48336000000.0,4.0
1820000000.0,1820000000.0,1.0
98252000000.0,98252000000.0,9.0
10342000000.0,10342000000.0,1.0
6000000.0,6000000.0,6.0
54528000000.0,54528000000.0,5.0
31000000.0,31000000.0,3.0
18453000000.0,18453000000.0,1.0
5866161000.0,5866161000.0,5.0
20624000000.0,20624000000.0,2.0
26474000000.0,26474000000.0,2.0
-64000000.0,64000000.0,6.0
10451000000.0,10451000000.0,1.0
-2286000000.0,2286000000.0,2.0
49605000000.0,49605000000.0,4.0
8833000000.0,8833000000.0,8.0
111547000000.0,111547000000.0,1.0
21149000000.0,21149000000.0,2.0
2101000000.0,2101000000.0,2.0
2736000000.0,2736000000.0,2.0
86144000000.0,86144000000.0,8.0
10604000000.0,10604000000.0,1.0
-2531000000.0,2531000000.0,2.0
9537000000.0,9537000000.0,9.0
22527000000.0,22527000000.0,2.0
5745000000.0,5745000000.0,5.0
-3000000.0,3000000.0,3.0
17447000000.0,17447000000.0,1.0
204000000.0,204000000.0,2.0
16000000.0,16000000.0,1.0
11719000000.0,11719000000.0,1.0
562000000.0,562000000.0,5.0
22724000000.0,22724000000.0,2.0
1394000000.0,1394000000.0,1.0
1214000000.0,1214000000.0,1.0
-85000000.0,85000000.0,8.0
3861000000.0,3861000000.0,3.0
13190000000.0,13190000000.0,1.0
231839000000.0,231839000000.0,2.0
5847000000.0,5847000000.0,5.0
8597000000.0,8597000000.0,8.0
22697000000.0,22697000000.0,2.0
10484000000.0,10484000000.0,1.0
201000000.0,201000000.0,2.0
5.03,5.03,5.0
7.3,7.3,7.0
2042000000.0,2042000000.0,2.0
-22169000000.0,22169000000.0,2.0
7.25,7.25,7.0
31043000000.0,31043000000.0,3.0
1603000000.0,1603000000.0,1.0
26327000000.0,26327000000.0,2.0
13844000000.0,13844000000.0,1.0
17574000000.0,17574000000.0,1.0
7629000000.0,7629000000.0,7.0
1007000000.0,1007000000.0,1.0
130162000000.0,130162000000.0,1.0
1195000000.0,1195000000.0,1.0
1098000000.0,1098000000.0,1.0
160662000000.0,160662000000.0,1.0
10624000000.0,10624000000.0,1.0
39000000.0,39000000.0,3.0
21312000000.0,21312000000.0,2.0
68000000.0,68000000.0,6.0
1364000000.0,1364000000.0,1.0
219000000.0,219000000.0,2.0
73078000000.0,73078000000.0,7.0
557000000.0,557000000.0,5.0
273151000000.0,273151000000.0,2.0
24064000000.0,24064000000.0,2.0
1082000000.0,1082000000.0,1.0
1.46,1.46,1.0
1332000000.0,1332000000.0,1.0
2081000000.0,2081000000.0,2.0
2034000000.0,2034000000.0,2.0
1007000000.0,1007000000.0,1.0
230000000.0,230000000.0,2.0
168145000000.0,168145000000.0,1.0
1133000000.0,1133000000.0,1.0
20209000000.0,20209000000.0,2.0
2111000000.0,2111000000.0,2.0
5932000000.0,5932000000.0,5.0
9291000000.0,9291000000.0,9.0
80635000000.0,80635000000.0,8.0
2671000000.0,2671000000.0,2.0
-26000000.0,26000000.0,2.0
6308000000.0,6308000000.0,6.0
6377000000.0,6377000000.0,6.0
-7090000000.0,7090000000.0,7.0
6172857000.0,6172857000.0,6.0
-25000000.0,25000000.0,2.0
5598000000.0,5598000000.0,5.0
147474000000.0,147474000000.0,1.0
15183000000.0,15183000000.0,1.0
9065000000.0,9065000000.0,9.0
37432000000.0,37432000000.0,3.0
9916000000.0,9916000000.0,9.0
12600000000.0,12600000000.0,1.0
6298000000.0,6298000000.0,6.0
56607000000.0,56607000000.0,5.0
12977000000.0,12977000000.0,1.0
7748000000.0,7748000000.0,7.0
