value,abs_value,first_digit
31593000000.0,31593000000.0,3
3449000000.0,3449000000.0,3
120000000.0,120000000.0,1
21514000000.0,21514000000.0,2
1095000000.0,1095000000.0,1
5249000000.0,5249000000.0,5
-864000000.0,864000000.0,8
10948000000.0,10948000000.0,1
-22000000.0,22000000.0,2
43000000.0,43000000.0,4
5054000000.0,5054000000.0,5
2.33,2.33,2
12204000000.0,12204000000.0,1
25181000000.0,25181000000.0,2
739000000.0,739000000.0,7
4915000000.0,4915000000.0,4
12229000000.0,12229000000.0,1
42524000000.0,42524000000.0,4
15553000000.0,15553000000.0,1
130457000000.0,130457000000.0,1
7060000000.0,7060000000.0,7
18000000.0,18000000.0,1
2500000000.0,2500000000.0,2
89378000000.0,89378000000.0,8
11389000000.0,11389000000.0,1
-1048000000.0,1048000000.0,1
6147000000.0,6147000000.0,6
309000000.0,309000000.0,3
5478446000.0,5478446000.0,5
63000000.0,63000000.0,6
5.43,5.43,5
10516000000.0,10516000000.0,1
5679000000.0,5679000000.0,5
-5899000000.0,5899000000.0,5
660000000.0,660000000.0,6
-92000000.0,92000000.0,9
18000000.0,18000000.0,1
-36000000.0,36000000.0,3
-96000000.0,96000000.0,9
21120000000.0,21120000000.0,2
2703000000.0,2703000000.0,2
-8662000000.0,8662000000.0,8
3893000000.0,3893000000.0,3
31584000000.0,31584000000.0,3
3159000000.0,3159000000.0,3
28877000000.0,28877000000.0,2
557000000.0,557000000.0,5
696000000.0,696000000.0,6
285000000.0,285000000.0,2
1037000000.0,1037000000.0,1
174820000000.0,174820000000.0,1
1628000000.0,1628000000.0,1
456000000.0,456000000.0,4
3092000000.0,3092000000.0,3
-4620000000.0,4620000000.0,4
47000000.0,47000000.0,4
3483000000.0,3483000000.0,3
9381000000.0,9381000000.0,9
286000000.0,286000000.0,2
30636000000.0,30636000000.0,3
33859000000.0,33859000000.0,3
13987000000.0,13987000000.0,1
34354000000.0,34354000000.0,3
969000000.0,969000000.0,9
42980000000.0,42980000000.0,4
-2448000000.0,2448000000.0,2
21316000000.0,21316000000.0,2
1699000000.0,1699000000.0,1
2681000000.0,2681000000.0,2
14316000000.0,14316000000.0,1
68265000000.0,68265000000.0,6
3000000.0,3000000.0,3
9994000000.0,9994000000.0,9
3626000000.0,3626000000.0,3
5.22,5.22,5
6056000000.0,6056000000.0,6
2.34,2.34,2
9437000000.0,9437000000.0,9
877000000.0,877000000.0,8
6630000000.0,6630000000.0,6
13494000000.0,13494000000.0,1
140000000.0,140000000.0,1
38158000000.0,38158000000.0,3
11948000000.0,11948000000.0,1
155000000.0,155000000.0,1
171124000000.0,171124000000.0,1
52803000000.0,52803000000.0,5
1918000000.0,1918000000.0,1
13569000000.0,13569000000.0,1
39064000000.0,39064000000.0,3
3498000000.0,3498000000.0,3
5818441000.0,5818441000.0,5
10614000000.0,10614000000.0,1
4818000000.0,4818000000.0,4
33427000000.0,33427000000.0,3
5540886000.0,5540886000.0,5
2281000000.0,2281000000.0,2
23656000000.0,23656000000.0,2
465000000.0,465000000.0,4
-321000000.0,321000000.0,3
32200000000.0,32200000000.0,3
14489000000.0,14489000000.0,1
4210000000.0,4210000000.0,4
15085000000.0,15085000000.0,1
12000000000.0,12000000000.0,1
5586000000.0,5586000000.0,5
0.47,0.47,4
19921000000.0,19921000000.0,1
4270000000.0,4270000000.0,4
11387000000.0,11387000000.0,1
-5428000000.0,5428000000.0,5
48597000000.0,48597000000.0,4
1018000000.0,1018000000.0,1
-178000000.0,178000000.0,1
8499000000.0,8499000000.0,8
1569000000.0,1569000000.0,1
-703000000.0,703000000.0,7
5934000000.0,5934000000.0,5
18229000000.0,18229000000.0,1
-2508000000.0,2508000000.0,2
290479000000.0,290479000000.0,2
-34110000000.0,34110000000.0,3
3813000000.0,3813000000.0,3
80610000000.0,80610000000.0,8
10204000000.0,10204000000.0,1
7271000000.0,7271000000.0,7
432000000.0,432000000.0,4
16160000000.0,16160000000.0,1
50344000000.0,50344000000.0,5
12186000000.0,12186000000.0,1
104214000000.0,104214000000.0,1
5.19,5.19,5
-300000000.0,300000000.0,3
35490000000.0,35490000000.0,3
23208000000.0,23208000000.0,2
5116000000.0,5116000000.0,5
12600000000.0,12600000000.0,1
7998000000.0,7998000000.0,7
164065000000.0,164065000000.0,1
11332000000.0,11332000000.0,1
2798000000.0,2798000000.0,2
993000000.0,993000000.0,9
29418000000.0,29418000000.0,2
608000000.0,608000000.0,6
2511000000.0,2511000000.0,2
-88000000.0,88000000.0,8
159000000.0,159000000.0,1
27416000000.0,27416000000.0,2
6116000000.0,6116000000.0,6
-246000000.0,246000000.0,2
5514381000.0,5514381000.0,5
-706000000.0,706000000.0,7
79212000000.0,79212000000.0,7
143000000.0,143000000.0,1
53397000000.0,53397000000.0,5
1405000000.0,1405000000.0,1
48924000000.0,48924000000.0,4
357000000.0,357000000.0,3
8607000000.0,8607000000.0,8
5.39,5.39,5
1819000000.0,1819000000.0,1
5578753000.0,5578753000.0,5
33221000000.0,33221000000.0,3
0.47,0.47,4
119355000000.0,119355000000.0,1
4981000000.0,4981000000.0,4
264000000.0,264000000.0,2
-345000000.0,345000000.0,3
2500000000.0,2500000000.0,2
15584000000.0,15584000000.0,1
60000000.0,60000000.0,6
3127000000.0,3127000000.0,3
9148000000.0,9148000000.0,9
92523000000.0,92523000000.0,9
9075000000.0,9075000000.0,9
1.9,1.9,1
155000000.0,155000000.0,1
4995000000.0,4995000000.0,4
528000000.0,528000000.0,5
1.91,1.91,1
2065000000.0,2065000000.0,2
904000000.0,904000000.0,9
1.04,1.04,1
5871000000.0,5871000000.0,5
8940000000.0,8940000000.0,8
3423000000.0,3423000000.0,3
11535000000.0,11535000000.0,1
-6555000000.0,6555000000.0,6
7186000000.0,7186000000.0,7
58010000000.0,58010000000.0,5
-653000000.0,653000000.0,6
1980000000.0,1980000000.0,1
13530000000.0,13530000000.0,1
1.98,1.98,1
5834858000.0,5834858000.0,5
8517000000.0,8517000000.0,8
1600000000.0,1600000000.0,1
5948000000.0,5948000000.0,5
29484000000.0,29484000000.0,2
305277000000.0,305277000000.0,3
5378000000.0,5378000000.0,5
1798000000.0,1798000000.0,1
143000000.0,143000000.0,1
135000000.0,135000000.0,1
4170000000.0,4170000000.0,4
1628000000.0,1628000000.0,1
23203000000.0,23203000000.0,2
1035000000.0,1035000000.0,1
593000000.0,593000000.0,5
9838000000.0,9838000000.0,9
3460000000.0,3460000000.0,3
-49000000.0,49000000.0,4
751000000.0,751000000.0,7
2671000000.0,2671000000.0,2
7328000000.0,7328000000.0,7
41932000000.0,41932000000.0,4
66450000000.0,66450000000.0,6
9916000000.0,9916000000.0,9
1832000000.0,1832000000.0,1
1361000000.0,1361000000.0,1
31584000000.0,31584000000.0,3
6.66,6.66,6
3796000000.0,3796000000.0,3
168787000000.0,168787000000.0,1
-1127000000.0,1127000000.0,1
1035000000.0,1035000000.0,1
17984000000.0,17984000000.0,1
3624000000.0,3624000000.0,3
5505456000.0,5505456000.0,5
324000000.0,324000000.0,3
49605000000.0,49605000000.0,4
753000000.0,753000000.0,7
18853000000.0,18853000000.0,1
27956000000.0,27956000000.0,2
15319000000.0,15319000000.0,1
3064000000.0,3064000000.0,3
21312000000.0,21312000000.0,2
179061000000.0,179061000000.0,1
89378000000.0,89378000000.0,8
7475000000.0,7475000000.0,7
10105000000.0,10105000000.0,1
2539000000.0,2539000000.0,2
2034000000.0,2034000000.0,2
30106000000.0,30106000000.0,3
16160000000.0,16160000000.0,1
785000000.0,785000000.0,7
-2883000000.0,2883000000.0,2
33427000000.0,33427000000.0,3
6442000000.0,6442000000.0,6
5598000000.0,5598000000.0,5
-420000000.0,420000000.0,4
16849000000.0,16849000000.0,1
5472781000.0,5472781000.0,5
64000000.0,64000000.0,6
7629000000.0,7629000000.0,7
71486000000.0,71486000000.0,7
-54899000000.0,54899000000.0,5
4981000000.0,4981000000.0,4
-1612000000.0,1612000000.0,1
3318000000.0,3318000000.0,3
1468000000.0,1468000000.0,1
1217000000.0,1217000000.0,1
1405000000.0,1405000000.0,1
134000000.0,134000000.0,1
5605000000.0,5605000000.0,5
1332000000.0,1332000000.0,1
57453000000.0,57453000000.0,5
49184000000.0,49184000000.0,4
5191000000.0,5191000000.0,5
-175000000.0,175000000.0,1
238000000.0,238000000.0,2
39707000000.0,39707000000.0,3
834000000.0,834000000.0,8
43519000000.0,43519000000.0,4
-518000000.0,518000000.0,5
67000000.0,67000000.0,6
230000000.0,230000000.0,2
2500000000.0,2500000000.0,2
12496000000.0,12496000000.0,1
3275000000.0,3275000000.0,3
35490000000.0,35490000000.0,3
66384000000.0,66384000000.0,6
-3000000.0,3000000.0,3
13230000000.0,13230000000.0,1
1.86,1.86,1
154000000.0,154000000.0,1
-84000000.0,84000000.0,8
1493000000.0,1493000000.0,1
24064000000.0,24064000000.0,2
5773099000.0,5773099000.0,5
17209000000.0,17209000000.0,1
904000000.0,904000000.0,9
305602000000.0,305602000000.0,3
13722000000.0,13722000000.0,1
111015000000.0,111015000000.0,1
314000000.0,314000000.0,3
1.98,1.98,1
7796000000.0,7796000000.0,7
5634000000.0,5634000000.0,5
5788922000.0,5788922000.0,5
3500000000.0,3500000000.0,3
-419000000.0,419000000.0,4
15809000000.0,15809000000.0,1
-5135000000.0,5135000000.0,5
36911000000.0,36911000000.0,3
73078000000.0,73078000000.0,7
11777000000.0,11777000000.0,1
5393165000.0,5393165000.0,5
72091000000.0,72091000000.0,7
164065000000.0,164065000000.0,1
5261000000.0,5261000000.0,5
1835000000.0,1835000000.0,1
0.52,0.52,5
43000000.0,43000000.0,4
19681000000.0,19681000000.0,1
11132000000.0,11132000000.0,1
0.47,0.47,4
0.52,0.52,5
2666000000.0,2666000000.0,2
0.57,0.57,5
12511000000.0,12511000000.0,1
-179000000.0,179000000.0,1
6056000000.0,6056000000.0,6
18227000000.0,18227000000.0,1
-529000000.0,529000000.0,5
46000000.0,46000000.0,4
3992000000.0,3992000000.0,3
1.46,1.46,1
1475000000.0,1475000000.0,1
12000000.0,12000000.0,1
9118000000.0,9118000000.0,9
2499000000.0,2499000000.0,2
-14001000000.0,14001000000.0,1
753000000.0,753000000.0,7
48263000000.0,48263000000.0,4
5116000000.0,5116000000.0,5
9058000000.0,9058000000.0,9
-286000000.0,286000000.0,2
1465000000.0,1465000000.0,1
5847000000.0,5847000000.0,5
-69000000.0,69000000.0,6
17200000000.0,17200000000.0,1
10677000000.0,10677000000.0,1
321000000.0,321000000.0,3
5535931000.0,5535931000.0,5
8940000000.0,8940000000.0,8
6001000000.0,6001000000.0,6
49698000000.0,49698000000.0,4
171124000000.0,171124000000.0,1
2820000000.0,2820000000.0,2
169764000000.0,169764000000.0,1
2560000000.0,2560000000.0,2
126541000000.0,126541000000.0,1
3140000000.0,3140000000.0,3
1040000000.0,1040000000.0,1
10342000000.0,10342000000.0,1
9065000000.0,9065000000.0,9
1.42,1.42,1
8499000000.0,8499000000.0,8
131000000.0,131000000.0,1
828000000.0,828000000.0,8
3529000000.0,3529000000.0,3
42358000000.0,42358000000.0,4
1154000000.0,1154000000.0,1
921000000.0,921000000.0,9
5147000000.0,5147000000.0,5
290479000000.0,290479000000.0,2
25181000000.0,25181000000.0,2
8757000000.0,8757000000.0,8
5443058000.0,5443058000.0,5
-6166000000.0,6166000000.0,6
-25000000.0,25000000.0,2
102337000000.0,102337000000.0,1
-1143000000.0,1143000000.0,1
-1450000000.0,1450000000.0,1
-134000000.0,134000000.0,1
21120000000.0,21120000000.0,2
35572000000.0,35572000000.0,3
10604000000.0,10604000000.0,1
7957000000.0,7957000000.0,7
39110000000.0,39110000000.0,3
941000000.0,941000000.0,9
3415000000.0,3415000000.0,3
7475000000.0,7475000000.0,7
21587000000.0,21587000000.0,2
15183000000.0,15183000000.0,1
48000000.0,48000000.0,4
3000000.0,3000000.0,3
18187000000.0,18187000000.0,1
4270000000.0,4270000000.0,4
26252000000.0,26252000000.0,2
1628000000.0,1628000000.0,1
290479000000.0,290479000000.0,2
127000000.0,127000000.0,1
-3263000000.0,3263000000.0,3
684000000.0,684000000.0,6
427000000.0,427000000.0,4
58928000000.0,58928000000.0,5
1195000000.0,1195000000.0,1
104214000000.0,104214000000.0,1
1188000000.0,1188000000.0,1
1798000000.0,1798000000.0,1
1.61,1.61,1
-1808000000.0,1808000000.0,1
26318000000.0,26318000000.0,2
-1148000000.0,1148000000.0,1
-261000000.0,261000000.0,2
201000000.0,201000000.0,2
8138000000.0,8138000000.0,8
11714000000.0,11714000000.0,1
0.47,0.47,4
2945000000.0,2945000000.0,2
3441000000.0,3441000000.0,3
833000000.0,833000000.0,8
6.62,6.62,6
29924000000.0,29924000000.0,2
6177000000.0,6177000000.0,6
2908000000.0,2908000000.0,2
1301000000.0,1301000000.0,1
42286000000.0,42286000000.0,4
22471000000.0,22471000000.0,2
837000000.0,837000000.0,8
8990000000.0,8990000000.0,8
16106000000.0,16106000000.0,1
0.52,0.52,5
14083000000.0,14083000000.0,1
390000000.0,390000000.0,3
13269000000.0,13269000000.0,1
-9622000000.0,9622000000.0,9
-38580000000.0,38580000000.0,3
-1259000000.0,1259000000.0,1
50000000.0,50000000.0,5
-222000000.0,222000000.0,2
-345000000.0,345000000.0,3
9643000000.0,9643000000.0,9
15085000000.0,15085000000.0,1
1435000000.0,1435000000.0,1
146000000.0,146000000.0,1
10712000000.0,10712000000.0,1
1831000000.0,1831000000.0,1
-263000000.0,263000000.0,2
65797000000.0,65797000000.0,6
-7090000000.0,7090000000.0,7
63000000.0,63000000.0,6
7933000000.0,7933000000.0,7
-589000000.0,589000000.0,5
2375000000.0,2375000000.0,2
109136000000.0,109136000000.0,1
1628000000.0,1628000000.0,1
53463000000.0,53463000000.0,5
20209000000.0,20209000000.0,2
67791000000.0,67791000000.0,6
137524000000.0,137524000000.0,1
364000000.0,364000000.0,3
8737000000.0,8737000000.0,8
3880000000.0,3880000000.0,3
93761000000.0,93761000000.0,9
55000000.0,55000000.0,5
305602000000.0,305602000000.0,3
767000000.0,767000000.0,7
14473000000.0,14473000000.0,1
11948000000.0,11948000000.0,1
17963000000.0,17963000000.0,1
4603000000.0,4603000000.0,4
1061000000.0,1061000000.0,1
80635000000.0,80635000000.0,8
2349000000.0,2349000000.0,2
685000000.0,685000000.0,6
1922000000.0,1922000000.0,1
456000000.0,456000000.0,4
8597000000.0,8597000000.0,8
1.43,1.43,1
20820000000.0,20820000000.0,2
23696000000.0,23696000000.0,2
12604000000.0,12604000000.0,1
46197000000.0,46197000000.0,4
80610000000.0,80610000000.0,8
391000000.0,391000000.0,3
20481000000.0,20481000000.0,2
17000000.0,17000000.0,1
182214000000.0,182214000000.0,1
5453000000.0,5453000000.0,5
2952000000.0,2952000000.0,2
60000000.0,60000000.0,6
11389000000.0,11389000000.0,1
112068000000.0,112068000000.0,1
7862000000.0,7862000000.0,7
3180000000.0,3180000000.0,3
17883000000.0,17883000000.0,1
772000000.0,772000000.0,7
2034000000.0,2034000000.0,2
-64000000.0,64000000.0,6
18455000000.0,18455000000.0,1
-66000000.0,66000000.0,6
-2286000000.0,2286000000.0,2
2772000000.0,2772000000.0,2
-653000000.0,653000000.0,6
1447000000.0,1447000000.0,1
8352000000.0,8352000000.0,8
169764000000.0,169764000000.0,1
1798000000.0,1798000000.0,1
56607000000.0,56607000000.0,5
14915000000.0,14915000000.0,1
1170000000.0,1170000000.0,1
1587000000.0,1587000000.0,1
1376000000.0,1376000000.0,1
1317000000.0,1317000000.0,1
1.85,1.85,1
12600000000.0,12600000000.0,1
-345000000.0,345000000.0,3
42270000000.0,42270000000.0,4
119355000000.0,119355000000.0,1
-5495000000.0,5495000000.0,5
2065000000.0,2065000000.0,2
16471000000.0,16471000000.0,1
106000000.0,106000000.0,1
164065000000.0,164065000000.0,1
2673000000.0,2673000000.0,2
68939000000.0,68939000000.0,6
-423000000.0,423000000.0,4
5578753000.0,5578753000.0,5
12047000000.0,12047000000.0,1
877000000.0,877000000.0,8
2500000000.0,2500000000.0,2
16000000.0,16000000.0,1
-355000000.0,355000000.0,3
-11417000000.0,11417000000.0,1
10982000000.0,10982000000.0,1
13494000000.0,13494000000.0,1
39760000000.0,39760000000.0,3
27416000000.0,27416000000.0,2
25448000000.0,25448000000.0,2
12389000000.0,12389000000.0,1
3564000000.0,3564000000.0,3
1936000000.0,1936000000.0,1
3318000000.0,3318000000.0,3
36673000000.0,36673000000.0,3
13844000000.0,13844000000.0,1
892000000.0,892000000.0,8
18237000000.0,18237000000.0,1
3498000000.0,3498000000.0,3
69926000000.0,69926000000.0,6
-107000000.0,107000000.0,1
135000000.0,135000000.0,1
8848000000.0,8848000000.0,8
846000000.0,846000000.0,8
5829920000.0,5829920000.0,5
1158000000.0,1158000000.0,1
-107000000.0,107000000.0,1
7.25,7.25,7
96542000000.0,96542000000.0,9
3506000000.0,3506000000.0,3
0.52,0.52,5
88000000.0,88000000.0,8
5729886000.0,5729886000.0,5
2872000000.0,2872000000.0,2
5578753000.0,5578753000.0,5
12600000000.0,12600000000.0,1
5556000000.0,5556000000.0,5
5847000000.0,5847000000.0,5
10469000000.0,10469000000.0,1
-464000000.0,464000000.0,4
2955000000.0,2955000000.0,2
5801000000.0,5801000000.0,5
247000000.0,247000000.0,2
92284000000.0,92284000000.0,9
5393165000.0,5393165000.0,5
2560000000.0,2560000000.0,2
4448000000.0,4448000000.0,4
3893000000.0,3893000000.0,3
1587000000.0,1587000000.0,1
10624000000.0,10624000000.0,1
841000000.0,841000000.0,8
22000000000.0,22000000000.0,2
7.3,7.3,7
49605000000.0,49605000000.0,4
-22579000000.0,22579000000.0,2
71230000000.0,71230000000.0,7
-59000000.0,59000000.0,5
10045000000.0,10045000000.0,1
92284000000.0,92284000000.0,9
785000000.0,785000000.0,7
2065000000.0,2065000000.0,2
279609000.0,279609000.0,2
170990000000.0,170990000000.0,1
15754000000.0,15754000000.0,1
4000000000.0,4000000000.0,4
166402000000.0,166402000000.0,1
13492000000.0,13492000000.0,1
2.18,2.18,2
23002000000.0,23002000000.0,2
1042000000.0,1042000000.0,1
60344000.0,60344000.0,6
21120000000.0,21120000000.0,2
285000000.0,285000000.0,2
22468000.0,22468000.0,2
201000000.0,201000000.0,2
17000000000.0,17000000000.0,1
0.52,0.52,5
3.3,3.3,3
-1427000000.0,1427000000.0,1
1.43,1.43,1
51000000.0,51000000.0,5
37294000000.0,37294000000.0,3
46671000000.0,46671000000.0,4
134247000.0,134247000.0,1
-1427000000.0,1427000000.0,1
65824000000.0,65824000000.0,6
38000000.0,38000000.0,3
5938000000.0,5938000000.0,5
3500000000.0,3500000000.0,3
31251000000.0,31251000000.0,3
739000000.0,739000000.0,7
142428000000.0,142428000000.0,1
3586000000.0,3586000000.0,3
45687000000.0,45687000000.0,4
7946000000.0,7946000000.0,7
634000000.0,634000000.0,6
27010000000.0,27010000000.0,2
-20483000000.0,20483000000.0,2
5753421000.0,5753421000.0,5
877000000.0,877000000.0,8
31231000.0,31231000.0,3
28172000000.0,28172000000.0,2
167567000.0,167567000.0,1
2.34,2.34,2
33427000000.0,33427000000.0,3
12600000000.0,12600000000.0,1
242000000.0,242000000.0,2
14194000000.0,14194000000.0,1
441000000.0,441000000.0,4
11257000000.0,11257000000.0,1
339000000.0,339000000.0,3
26000000.0,26000000.0,2
0.47,0.47,4
3586000000.0,3586000000.0,3
343000000.0,343000000.0,3
35490000000.0,35490000000.0,3
-37549000000.0,37549000000.0,3
81732000000.0,81732000000.0,8
0.57,0.57,5
17000000.0,17000000.0,1
11993000000.0,11993000000.0,1
4965000000.0,4965000000.0,4
8379000000.0,8379000000.0,8
9.22,9.22,9
6010000000.0,6010000000.0,6
2.33,2.33,2
748000000.0,748000000.0,7
14538000000.0,14538000000.0,1
242000000.0,242000000.0,2
14259000000.0,14259000000.0,1
2905000000.0,2905000000.0,2
1460000000.0,1460000000.0,1
11124000000.0,11124000000.0,1
74599000000.0,74599000000.0,7
1628000000.0,1628000000.0,1
1.9,1.9,1
3586000000.0,3586000000.0,3
-345000000.0,345000000.0,3
31584000000.0,31584000000.0,3
1390000000.0,1390000000.0,1
1405000000.0,1405000000.0,1
13494000000.0,13494000000.0,1
131000000.0,131000000.0,1
49952000000.0,49952000000.0,4
11126000000.0,11126000000.0,1
8080000000.0,8080000000.0,8
22471000000.0,22471000000.0,2
7000000.0,7000000.0,7
1.97,1.97,1
63000000.0,63000000.0,6
-653000000.0,653000000.0,6
8601000000.0,8601000000.0,8
2863000000.0,2863000000.0,2
7000000000.0,7000000000.0,7
20481000000.0,20481000000.0,2
3897000000.0,3897000000.0,3
735000000.0,735000000.0,7
4781000000.0,4781000000.0,4
5400000000.0,5400000000.0,5
-419000000.0,419000000.0,4
20484000000.0,20484000000.0,2
-1225000000.0,1225000000.0,1
4210000000.0,4210000000.0,4
62209000000.0,62209000000.0,6
1.82,1.82,1
1628000000.0,1628000000.0,1
6085572000.0,6085572000.0,6
325032000.0,325032000.0,3
48000000.0,48000000.0,4
83248000000.0,83248000000.0,8
-464000000.0,464000000.0,4
13252000000.0,13252000000.0,1
-217000000.0,217000000.0,2
241000000.0,241000000.0,2
30423000000.0,30423000000.0,3
-242000000.0,242000000.0,2
-1090000000.0,1090000000.0,1
1.91,1.91,1
41063000000.0,41063000000.0,4
48200000.0,48200000.0,4
10026000000.0,10026000000.0,1
772000000.0,772000000.0,7
46852000000.0,46852000000.0,4
19681000000.0,19681000000.0,1
5578753000.0,5578753000.0,5
153000000.0,153000000.0,1
2468000000.0,2468000000.0,2
11247000000.0,11247000000.0,1
30638000000.0,30638000000.0,3
407000000.0,407000000.0,4
748000000.0,748000000.0,7
-91000000.0,91000000.0,9
164065000000.0,164065000000.0,1
2441000000.0,2441000000.0,2
29722000000.0,29722000000.0,2
1791000000.0,1791000000.0,1
-56274000000.0,56274000000.0,5
30283000000.0,30283000000.0,3
5000000000.0,5000000000.0,5
-806000000.0,806000000.0,8
379000000.0,379000000.0,3
7796000000.0,7796000000.0,7
60024000000.0,60024000000.0,6
4036000000.0,4036000000.0,4
1348000000.0,1348000000.0,1
51967000000.0,51967000000.0,5
-448000000.0,448000000.0,4
818000000.0,818000000.0,8
45000000000.0,45000000000.0,4
16106000000.0,16106000000.0,1
22396000000.0,22396000000.0,2
48293000.0,48293000.0,4
2863000000.0,2863000000.0,2
543000000.0,543000000.0,5
134000000.0,134000000.0,1
-592000000.0,592000000.0,5
37624000.0,37624000.0,3
45687000000.0,45687000000.0,4
83850000000.0,83850000000.0,8
28579000.0,28579000.0,2
31186000000.0,31186000000.0,3
7276000000.0,7276000000.0,7
488677000.0,488677000.0,4
8.35,8.35,8
8283000000.0,8283000000.0,8
10677000000.0,10677000000.0,1
238000000.0,238000000.0,2
29122000.0,29122000.0,2
14026000000.0,14026000000.0,1
70537000000.0,70537000000.0,7
3765000000.0,3765000000.0,3
-45977000000.0,45977000000.0,4
164065000000.0,164065000000.0,1
-636000000.0,636000000.0,6
15085000000.0,15085000000.0,1
6294494000.0,6294494000.0,6
10505000000.0,10505000000.0,1
13569000000.0,13569000000.0,1
3000000000.0,3000000000.0,3
43000000.0,43000000.0,4
979000000.0,979000000.0,9
1.96,1.96,1
10516000000.0,10516000000.0,1
6306000000.0,6306000000.0,6
8.31,8.31,8
93623000000.0,93623000000.0,9
45410000000.0,45410000000.0,4
53394000000.0,53394000000.0,5
71000000.0,71000000.0,7
19921000000.0,19921000000.0,1
179000000.0,179000000.0,1
19121000000.0,19121000000.0,1
18034000000.0,18034000000.0,1
12734000000.0,12734000000.0,1
6.49,6.49,6
-17716000000.0,17716000000.0,1
8067000000.0,8067000000.0,8
29000000000.0,29000000000.0,2
46666000000.0,46666000000.0,4
8746000000.0,8746000000.0,8
42358000000.0,42358000000.0,4
1364000000.0,1364000000.0,1
50557000000.0,50557000000.0,5
297000000.0,297000000.0,2
87152000000.0,87152000000.0,8
5470820000.0,5470820000.0,5
136700000000.0,136700000000.0,1
52503000000.0,52503000000.0,5
123549000000.0,123549000000.0,1
8757000000.0,8757000000.0,8
4000000000.0,4000000000.0,4
233715000000.0,233715000000.0,2
24239000000.0,24239000000.0,2
19253000000.0,19253000000.0,1
90536000000.0,90536000000.0,9
58010000000.0,58010000000.0,5
119355000000.0,119355000000.0,1
36026000000.0,36026000000.0,3
1158000000.0,1158000000.0,1
4938000000.0,4938000000.0,4
-149000000.0,149000000.0,1
81525000.0,81525000.0,8
-609000000.0,609000000.0,6
4270000000.0,4270000000.0,4
-456000000.0,456000000.0,4
290345000000.0,290345000000.0,2
4127000000.0,4127000000.0,4
634000000.0,634000000.0,6
-87000000.0,87000000.0,8
1174000000.0,1174000000.0,1
24079000000.0,24079000000.0,2
84263000000.0,84263000000.0,8
980000000.0,980000000.0,9
841000000.0,841000000.0,8
8067000000.0,8067000000.0,8
27114000000.0,27114000000.0,2
36026000000.0,36026000000.0,3
104256000000.0,104256000000.0,1
193437000000.0,193437000000.0,1
19599000000.0,19599000000.0,1
215639000000.0,215639000000.0,2
1316000000.0,1316000000.0,1
58715000000.0,58715000000.0,5
14329000000.0,14329000000.0,1
8105000000.0,8105000000.0,8
16928000000.0,16928000000.0,1
31000000.0,31000000.0,3
11627000000.0,11627000000.0,1
-137000000.0,137000000.0,1
1553000000.0,1553000000.0,1
11561000000.0,11561000000.0,1
11389000000.0,11389000000.0,1
18810000000.0,18810000000.0,1
-31000000.0,31000000.0,3
135000000.0,135000000.0,1
131376000000.0,131376000000.0,1
5518000000.0,5518000000.0,5
2132000000.0,2132000000.0,2
16527000000.0,16527000000.0,1
1499000000.0,1499000000.0,1
30026000000.0,30026000000.0,3
13654000000.0,13654000000.0,1
16849000000.0,16849000000.0,1
-40000000.0,40000000.0,4
0.47,0.47,4
112258000000.0,112258000000.0,1
1.67,1.67,1
1035000000.0,1035000000.0,1
41238000.0,41238000.0,4
14434000000.0,14434000000.0,1
6041000000.0,6041000000.0,6
2762000000.0,2762000000.0,2
106869000000.0,106869000000.0,1
-578000000.0,578000000.0,5
140089000000.0,140089000000.0,1
17813000000.0,17813000000.0,1
-56000000.0,56000000.0,5
8000000.0,8000000.0,8
45704000.0,45704000.0,4
11132000000.0,11132000000.0,1
74301000000.0,74301000000.0,7
101991000000.0,101991000000.0,1
217128000000.0,217128000000.0,2
1.98,1.98,1
16160000000.0,16160000000.0,1
5336166000.0,5336166000.0,5
89378000000.0,89378000000.0,8
15093000000.0,15093000000.0,1
11960000000.0,11960000000.0,1
68909000000.0,68909000000.0,6
1082000000.0,1082000000.0,1
5336166000.0,5336166000.0,5
53394000000.0,53394000000.0,5
-399000000.0,399000000.0,3
11627000000.0,11627000000.0,1
1285000000.0,1285000000.0,1
27416000000.0,27416000000.0,2
170430000000.0,170430000000.0,1
128249000000.0,128249000000.0,1
255137000.0,255137000.0,2
3498000000.0,3498000000.0,3
18024000000.0,18024000000.0,1
5578753000.0,5578753000.0,5
7165000000.0,7165000000.0,7
20628000000.0,20628000000.0,2
56547000000.0,56547000000.0,5
18853000000.0,18853000000.0,1
865000000.0,865000000.0,8
170430000000.0,170430000000.0,1
1570000000.0,1570000000.0,1
-231000000.0,231000000.0,2
71766000.0,71766000.0,7
-17000000.0,17000000.0,1
767000000.0,767000000.0,7
2930000000.0,2930000000.0,2
7933000000.0,7933000000.0,7
-167000000.0,167000000.0,1
735000000.0,735000000.0,7
-483000000.0,483000000.0,4
321686000000.0,321686000000.0,3
24954000000.0,24954000000.0,2
6122663000.0,6122663000.0,6
3000000000.0,3000000000.0,3
10045000000.0,10045000000.0,1
92284000000.0,92284000000.0,9
26993000000.0,26993000000.0,2
321686000000.0,321686000000.0,3
495000000.0,495000000.0,4
19764000000.0,19764000000.0,1
75427000000.0,75427000000.0,7
53329000000.0,53329000000.0,5
